S.No.,State Code,State Name,District Code,District Name,Sub-district Code,Sub-district Version,Sub-district Name,Census 2001 Code,Census 2011 Code
3700,24,Gujarat,439,Amreli,3841,1,Lathi,3,3841
3701,21,Odisha,373,Sundargarh,2823,4,Lathikata,19,2823
3702,22,Chhattisgarh,648,Surajpur,7236,2,Latori,0,0
3703,1,Jammu And Kashmir,14,Udhampur,6737,2,Latti,0,0
3704,27,Maharashtra,481,Latur,4226,1,Latur,1,4226
3705,10,Bihar,206,Madhubani,1085,1,Laukaha,6,1085
3706,10,Bihar,206,Madhubani,1086,1,Laukahi,7,1086
3707,10,Bihar,211,Pashchim Champaran,1018,1,Lauriya,6,1018
3708,19,West Bengal,702,Kalimpong,2157,9,Lava,4,2157
3709,22,Chhattisgarh,644,Balodabazar-Bhatapara,7246,4,Lavan,0,0
3710,19,West Bengal,702,Kalimpong,7050,5,Lavaold,0,0
3711,28,Andhra Pradesh,519,Srikakulam,4804,1,Laveru,36,4804
3712,23,Madhya Pradesh,398,Chhatarpur,3425,4,Lavkush Nagar,2,3425
3713,20,Jharkhand,323,Chatra,2517,1,Lawalaung,4,2517
3714,8,Rajasthan,97,Dausa,6909,3,Lawan,0,0
3715,15,Mizoram,264,Lawngtlai,1917,3,Lawngtlai,2,1917
3716,12,Arunachal Pradesh,666,Longding,1689,5,Lawnu Circle,0,1689
3717,36,Telangana,680,Nirmal,4345,3,Laxmanchanda,41,4345
3718,29,Karnataka,537,Gadag,7083,4,Laxmeshwar,0,0
3719,36,Telangana,690,Bhadradri Kothagudem,6266,2,Laxmidevipalli,0,0
3720,28,Andhra Pradesh,519,Srikakulam,4787,2,Laxminarasupeta,19,4787
3721,37,Ladakh,9,Leh Ladakh,10,5,Leh,1,10
3722,3,Punjab,43,Sangrur,273,1,Lehra,0,273
3723,12,Arunachal Pradesh,678,Namsai,1735,5,Lekang Mahadevpur Circle,0,1735
3724,28,Andhra Pradesh,754,Sri Sathya Sai,5365,2,Lepakshi,62,5365
3725,21,Odisha,373,Sundargarh,2805,4,Lephripara,2,2805
3726,12,Arunachal Pradesh,237,Papum Pare,1603,7,Leporiang Circle,7,1603
3727,12,Arunachal Pradesh,238,Tawang,6555,1,Lhou Circle,0,0
3728,14,Manipur,712,Kangpokpi,6497,2,Lhungtin,0,0
3729,23,Madhya Pradesh,434,Tikamgarh,6536,4,Lidhora,0,0
3730,12,Arunachal Pradesh,719,Lower Siang,1640,4,Likabali Sdo,18,1640
3731,24,Gujarat,439,Amreli,3842,1,Lilia,4,3842
3732,14,Manipur,259,Thoubal,1876,1,Lilong,1,1876
3733,24,Gujarat,460,Surendranagar,3797,1,Limbdi,10,3797
3734,12,Arunachal Pradesh,241,Upper Subansiri,1608,3,Limeking Circle,2,1608
3735,24,Gujarat,445,Dahod,3892,2,Limkheda,3,3892
3736,36,Telangana,694,Nagarkurnool,4598,2,Lingal,50,4598
3737,28,Andhra Pradesh,504,Y.S.R. Kadapa,5218,1,Lingala,20,5218
3738,36,Telangana,689,Jangoan,4700,3,Lingalaghanpur,29,4700
3739,36,Telangana,685,Kamareddy,4388,2,Lingampet,32,4388
3740,28,Andhra Pradesh,748,Eluru,4945,2,Lingapalem,2,4945
3741,36,Telangana,699,Kumuram Bheem Asifabad,6311,1,Lingapur,0,0
3742,28,Andhra Pradesh,517,Prakasam,5150,3,Lingasamudram,54,5150
3743,29,Karnataka,546,Raichur,5459,6,Lingasugur,1,5459
3744,12,Arunachal Pradesh,243,West Siang,1632,7,Liromoba Eac,11,1632
3745,20,Jharkhand,337,Pakur,2573,1,Litipara,1,2573
3746,35,Andaman And Nicobar Islands,602,South Andamans,5924,1,Little Andaman,0,5924
3747,14,Manipur,260,Ukhrul,6482,2,LM,0,0
3748,24,Gujarat,457,Rajkot,3804,1,Lodhika,7,3804
3749,27,Maharashtra,485,Nanded,4107,1,Loha,13,4107
3750,5,Uttarakhand,48,Champawat,336,7,Lohaghat,0,336
3751,1,Jammu And Kashmir,7,Kathua,6729,2,Lohai Malhar,0,0
3752,22,Chhattisgarh,374,Bastar,3361,1,Lohandiguda,4,3361
3753,27,Maharashtra,488,Dharashiv,4242,2,Lohara,7,4242
3754,20,Jharkhand,336,Lohardaga,2601,1,Lohardaga,3,2601
3755,2,Himachal Pradesh,25,Solan,7450,2,Loharghat,0,0
3756,6,Haryana,59,Bhiwani,401,1,Loharu,5,401
3757,8,Rajasthan,772,Phalodi,6391,17,Lohawat,0,0
3758,21,Odisha,345,Balangir,3141,4,Loisinga,12,3141
3759,36,Telangana,680,Nirmal,4342,2,Lokeswaram,38,4342
3760,1,Jammu And Kashmir,8,Kupwara,6791,2,Lolab (Sogam),0,0
3761,27,Maharashtra,472,Buldhana,3987,1,Lonar,13,3987
3762,13,Nagaland,246,Mokokchung,1758,1,Longchem,1,1758
3763,12,Arunachal Pradesh,666,Longding,6074,3,Longding Hq,0,0
3764,13,Nagaland,249,Tuensang,1816,1,Longkhim,6,1816
3765,13,Nagaland,615,Longleng,1833,1,Longleng,3,1833
3766,14,Manipur,714,Noney,6491,2,Longmai,0,0
3767,13,Nagaland,614,Kiphire,1840,1,Longmatra,19,1840
3768,12,Arunachal Pradesh,239,Tirap,6597,1,Longo Circle,0,0
3769,13,Nagaland,247,Mon,1751,1,Longshen,8,1751
3770,16,Tripura,269,Dhalai,6692,2,Longtharai Valley,2,0
3771,9,Uttar Pradesh,145,Ghaziabad,6089,3,Loni,0,0
3772,3,Punjab,27,Amritsar,7341,4,Lopoke,0,0
3773,22,Chhattisgarh,647,Mungeli,3290,5,Lormi,2,3290
3774,13,Nagaland,250,Wokha,1786,1,Lotsu,7,1786
3775,3,Punjab,36,Ludhiana,227,1,Ludhiana (East),4,227
3776,3,Punjab,36,Ludhiana,228,1,Ludhiana (West),5,228
3777,12,Arunachal Pradesh,238,Tawang,1557,3,Lumla Adc,0,1557
3778,17,Meghalaya,657,East Jaintia Hills,7337,7,Lumshnong,0,0
3779,24,Gujarat,669,Mahisagar,3882,8,Lunawada,4,3882
3780,22,Chhattisgarh,389,Surguja,3251,1,Lundra,8,3251
3781,15,Mizoram,265,Lunglei,1914,3,Lunglei,3,1914
3782,15,Mizoram,265,Lunglei,1913,3,Lungsen,2,1913
3783,8,Rajasthan,107,Jodhpur,572,5,Luni,6,572
3784,8,Rajasthan,93,Bikaner,475,3,Lunkaransar,3,475
3785,36,Telangana,684,Mancherial,4353,2,Luxettipet,49,4353
3786,12,Arunachal Pradesh,229,Changlang,6578,2,Lyngok Longtoi Circle,0,0
3787,1,Jammu And Kashmir,620,Kishtwar,6767,1,Machail,0,0
3788,36,Telangana,685,Kamareddy,4380,4,Machareddy,24,4380
3789,28,Andhra Pradesh,751,Palnadu,5048,2,Machavaram,9,5048
3790,28,Andhra Pradesh,751,Palnadu,5040,2,Macherla,1,5040
3791,21,Odisha,363,Koraput,3212,8,Machh Kund,16,3212
3792,9,Uttar Pradesh,152,Jaunpur,983,1,Machhlishahr,3,983
3793,5,Uttarakhand,45,Almora,6339,1,Machhor,0,0
3794,14,Manipur,716,Tengnoupal,1892,4,Machi,1,1892
3795,1,Jammu And Kashmir,8,Kupwara,6785,2,Machil,0,0
3796,28,Andhra Pradesh,510,Krishna,7429,1,Machilipatnam North,0,0
3797,28,Andhra Pradesh,510,Krishna,5034,3,Machilipatnam South,45,5034
3798,23,Madhya Pradesh,638,Singrauli,6987,4,Mada,0,0
3799,28,Andhra Pradesh,754,Sri Sathya Sai,5350,2,Madakasira,47,5350
3800,28,Andhra Pradesh,753,Annamayya,5392,2,Madanapalle,26,5392
3801,36,Telangana,693,Wanaparthy,6289,1,Madanapur,0,0
3802,5,Uttarakhand,55,Tehri Garhwal,6362,2,Madannegi,0,0
3803,10,Bihar,189,Aurangabad,1486,1,Madanpur,11,1486
3804,21,Odisha,358,Kalahandi,3160,2,Madanpur Rampur,7,3160
3805,19,West Bengal,664,Alipurduar,2170,2,Madarihat,5,2170
3806,33,Tamil Nadu,634,Tiruppur,5907,1,Madathukulam,0,5907
3807,28,Andhra Pradesh,511,Kurnool,5292,1,Maddikera (East),43,5292
3808,28,Andhra Pradesh,517,Prakasam,5127,1,Maddipadu,31,5127
3809,36,Telangana,696,Suryapet,6300,1,Maddirala,0,0
3810,36,Telangana,692,Siddipet,4673,3,Maddur,2,4673
3811,29,Karnataka,544,Mandya,5551,1,Maddur,6,5551
3812,36,Telangana,721,Narayanpet,4554,4,Maddur,6,4554
3813,36,Telangana,518,Ranga Reddy,4564,2,Madgul,16,4564
3814,27,Maharashtra,496,Solapur,4245,1,Madha,2,4245
3815,10,Bihar,206,Madhubani,1100,1,Madhepur,21,1100
3816,10,Bihar,205,Madhepura,1161,1,Madhepura,4,1161
3817,36,Telangana,509,Khammam,4766,1,Madhira,44,4766
3818,9,Uttar Pradesh,151,Jalaun,851,1,Madhogarh,1,851
3819,8,Rajasthan,102,Jaipur,7139,4,Madhorajpura,0,0
3820,9,Uttar Pradesh,168,Mau,972,1,Madhuban,2,972
3821,10,Bihar,213,Purbi Champaran,1055,1,Madhuban,25,1055
3822,10,Bihar,206,Madhubani,1093,1,Madhubani,9,1093
3823,10,Bihar,211,Pashchim Champaran,1021,1,Madhubani,9,1021
3824,29,Karnataka,548,Tumakuru,5535,1,Madhugiri,4,5535
3825,20,Jharkhand,324,Deoghar,2550,1,Madhupur,5,2550
3826,10,Bihar,206,Madhubani,1080,1,Madhwapur,1,1080
3827,29,Karnataka,541,Kodagu,5566,1,Madikeri,1,5566
3828,36,Telangana,685,Kamareddy,4372,3,Madnoor,16,4372
3829,28,Andhra Pradesh,744,Anakapalli,4857,2,Madugula,17,4857
3830,36,Telangana,514,Nalgonda,6305,2,Madugulapally,0,0
3831,33,Tamil Nadu,569,Coimbatore,5986,1,Madukkari,0,0
3832,33,Tamil Nadu,578,Madurai,5960,1,Madurai East,0,0
3833,33,Tamil Nadu,578,Madurai,5836,4,Madurai North,2,5836
3834,33,Tamil Nadu,578,Madurai,5841,1,Madurai South,7,5841
3835,33,Tamil Nadu,578,Madurai,5961,1,Madurai West,0,0
3836,33,Tamil Nadu,730,Chengalpattu,5710,2,Maduranthakam,7,5710
3837,33,Tamil Nadu,568,Chennai,5981,10,Maduravoyal,0,0
3838,23,Madhya Pradesh,433,Sidhi,7410,1,Madwas,0,0
3839,29,Karnataka,631,Bengaluru South,5605,1,Magadi,5,5605
3840,1,Jammu And Kashmir,2,Budgam,6814,2,Magam,0,0
3841,36,Telangana,721,Narayanpet,4590,4,Maganoor,42,4590
3842,22,Chhattisgarh,377,Dhamtari,3345,6,Magarlod,0,3345
3843,19,West Bengal,304,South 24 Parganas,2424,2,Magrahat - I,13,2424
3844,19,West Bengal,304,South 24 Parganas,2423,1,Magrahat - II,12,2423
3845,27,Maharashtra,494,Satara,4255,2,Mahabaleshwar,1,4255
3846,36,Telangana,688,Mahabubabad,4718,2,Mahabubabad,47,4718
3847,36,Telangana,512,Mahabubnagar,6258,1,Mahabubnagar Rural,0,0
3848,36,Telangana,512,Mahabubnagar,4568,4,Mahabubnagar Urban,20,4568
3849,27,Maharashtra,491,Raigad,4185,1,Mahad,14,4185
3850,36,Telangana,687,Jayashankar Bhupalapally,4403,4,Mahadevpur,11,4403
3851,20,Jharkhand,330,Godda,2558,1,Mahagama,4,2558
3852,27,Maharashtra,500,Yavatmal,4087,1,Mahagaon,9,4087
3853,21,Odisha,360,Kendrapara,2933,4,Mahakalapada,6,2933
3854,6,Haryana,73,Rohtak,404,3,Maham,1,404
3855,28,Andhra Pradesh,755,Nandyal,5285,2,Mahanandi,36,5285
3856,21,Odisha,350,Cuttack,2956,1,Mahanga,1,2956
3857,1,Jammu And Kashmir,7,Kathua,6725,2,Mahanpur,0,0
3858,9,Uttar Pradesh,175,Rae Bareli,823,3,Maharajganj,1,823
3859,10,Bihar,222,Siwan,1236,1,Maharajganj,8,1236
3860,9,Uttar Pradesh,164,Mahrajganj,947,2,Maharajganj,1,947
3861,23,Madhya Pradesh,398,Chhatarpur,3428,1,Maharajpur,0,3428
3862,28,Andhra Pradesh,520,Visakhapatnam,6837,1,Maharanipeta,0,0
3863,22,Chhattisgarh,385,Mahasamund,3341,1,Mahasamund,3,3341
3864,9,Uttar Pradesh,125,Bahraich,920,3,Mahasi,2,920
3865,9,Uttar Pradesh,167,Mathura,763,1,Mahavan,2,763
3866,34,Puducherry,600,Puducherry,5913,2,Mahe,0,5913
3867,6,Haryana,69,Mahendragarh,411,6,Mahendragarh,1,411
3868,24,Gujarat,451,Mahesana,3757,3,Mahesana,7,3757
3869,24,Gujarat,451,Mahesana,7441,1,Mahesana City,0,0
3870,20,Jharkhand,337,Pakur,2577,1,Maheshpur,5,2577
3871,23,Madhya Pradesh,414,Khargone (West Nimar),3546,1,Maheshwar,2,3546
3872,36,Telangana,518,Ranga Reddy,4544,2,Maheshwaram,33,4544
3873,23,Madhya Pradesh,435,Ujjain,3510,4,Mahidpur,3,3510
3874,19,West Bengal,317,Purba Medinipur,2475,1,Mahisadal,28,2475
3875,10,Bihar,216,Saharsa,1173,1,Mahishi,3,1173
3876,18,Assam,708,Charaideo,2075,2,Mahmora,6,2075
3877,9,Uttar Pradesh,183,Sitapur,807,7,Mahmudabad,5,807
3878,10,Bihar,224,Vaishali,1283,1,Mahnar,16,1283
3879,9,Uttar Pradesh,165,Mahoba,870,1,Mahoba,3,870
3880,9,Uttar Pradesh,183,Sitapur,6880,22,Maholi,0,0
3881,1,Jammu And Kashmir,627,Reasi,6850,1,Mahore,0,0
3882,9,Uttar Pradesh,161,Lalitpur,863,9,Mahroni,3,863
3883,10,Bihar,224,Vaishali,1275,1,Mahua,8,1275
3884,20,Jharkhand,335,Latehar,2637,1,Mahuadanr,15,2637
3885,24,Gujarat,450,Kheda,3877,1,Mahudha,9,3877
3886,27,Maharashtra,485,Nanded,4095,2,Mahur,1,4095
3887,24,Gujarat,443,Bhavnagar,3860,1,Mahuva,11,3860
3888,24,Gujarat,459,Surat,3941,3,Mahuva,15,3941
3889,8,Rajasthan,97,Dausa,534,4,Mahwa,2,534
3890,23,Madhya Pradesh,784,Maihar,3470,3,Maihar,7,3470
3891,10,Bihar,211,Pashchim Champaran,1016,1,Mainatanr,4,1016
3892,22,Chhattisgarh,389,Surguja,3254,1,Mainpat,0,3254
3893,22,Chhattisgarh,645,Gariyaband,3337,9,Mainpur,0,3337
3894,9,Uttar Pradesh,166,Mainpuri,775,9,Mainpuri,1,775
3895,1,Jammu And Kashmir,5,Jammu,6702,1,Maira Mandrian,0,0
3896,17,Meghalaya,740,Eastern West Khasi Hills,1982,2,Mairang,3,1982
3897,10,Bihar,222,Siwan,1240,1,Mairwa,12,1240
3898,9,Uttar Pradesh,156,Kanpur Dehat,6871,8,Maitha,0,0
3899,27,Maharashtra,470,Beed,4219,2,Majalgaon,5,4219
3900,1,Jammu And Kashmir,14,Udhampur,75,2,Majalta,5,75
3901,23,Madhya Pradesh,433,Sidhi,3701,3,Majhauli,7,3701
3902,10,Bihar,211,Pashchim Champaran,1027,1,Majhaulia,15,1027
3903,2,Himachal Pradesh,18,Kangra,6919,21,Majheen,0,0
3904,20,Jharkhand,343,West Singhbhum,2745,1,Majhgaon,23,2745
3905,23,Madhya Pradesh,426,Satna,3462,3,Majhgawan,0,3462
3906,20,Jharkhand,328,Garhwa,2499,1,Majhiaon,4,2499
3907,23,Madhya Pradesh,411,Jabalpur,3628,11,Majholi,0,3628
3908,3,Punjab,27,Amritsar,6854,1,Majitha,0,0
3909,10,Bihar,221,Sitamarhi,1065,1,Majorganj,3,1065
3910,2,Himachal Pradesh,24,Sirmaur,7121,1,Majra,0,0
3911,18,Assam,706,Majuli,2076,8,Majuli,1,2076
3912,24,Gujarat,459,Surat,3937,6,Majura,9,3937
3913,28,Andhra Pradesh,744,Anakapalli,4875,2,Makavarapalem,35,4875
3914,22,Chhattisgarh,643,Kondagaon,3358,2,Makdi,3,3358
3915,23,Madhya Pradesh,435,Ujjain,6995,2,Makdon,0,0
3916,10,Bihar,218,Saran,1262,1,Maker,15,1262
3917,23,Madhya Pradesh,409,Narmadapuram,3616,14,Makhan Nagar,4,3616
3918,10,Bihar,199,Jehanabad,1540,1,Makhdumpur,11,1540
3919,28,Andhra Pradesh,743,Parvathipuram Manyam,4813,2,Makkuva,7,4813
3920,36,Telangana,516,Nizamabad,4367,2,Makloor,11,4367
3921,8,Rajasthan,768,Didwana-Kuchaman,565,3,Makrana,9,565
3922,2,Himachal Pradesh,22,Mandi,6969,4,Makridi,0,0
3923,23,Madhya Pradesh,406,Guna,3680,2,Maksoodangarh,0,3680
3924,36,Telangana,721,Narayanpet,4589,2,Makthal,41,4589
3925,19,West Bengal,314,Jalpaiguri,2167,2,Mal,2,2167
3926,8,Rajasthan,87,Alwar,6382,4,Malakhera,0,0
3927,8,Rajasthan,113,Sawai Madhopur,528,1,Malarna Doongar,3,528
3928,29,Karnataka,544,Mandya,5552,1,Malavalli,7,5552
3929,19,West Bengal,316,Malda,2217,1,Maldah (Old),10,2217
3930,36,Telangana,695,Jogulamba Gadwal,4604,2,Maldakal,56,4604
3931,27,Maharashtra,487,Nashik,4146,1,Malegaon,5,4146
3932,27,Maharashtra,499,Washim,3995,1,Malegaon,1,3995
3933,3,Punjab,737,Malerkotla,269,18,Malerkotla,2,269
3934,23,Madhya Pradesh,410,Indore,7014,6,Malharganj,0,0
3935,23,Madhya Pradesh,416,Mandsaur,3493,2,Malhargarh,2,3493
3936,36,Telangana,687,Jayashankar Bhupalapally,4405,2,Malharrao,13,4405
3937,24,Gujarat,448,Junagadh,3833,2,Malia Hatina,9,3833
3938,9,Uttar Pradesh,162,Lucknow,819,3,Malihabad,1,819
3939,28,Andhra Pradesh,747,Dr. B.R. Ambedkar Konaseema,4938,2,Malikipuram,54,4938
3940,24,Gujarat,673,Morbi,3798,2,Maliya,1,3798
3941,36,Telangana,700,Medchal Malkajgiri,4521,3,Malkajgiri,10,4521
3942,21,Odisha,364,Malkangiri,3220,6,Malkangiri,1,3220
3943,27,Maharashtra,472,Buldhana,3979,1,Malkapur,5,3979
3944,22,Chhattisgarh,762,Sakti,3285,3,Malkharoda,7,3285
3945,36,Telangana,720,Mulugu,7536,1,Mallampally,0,0
3946,32,Kerala,564,Pathanamthitta,5680,1,Mallappally,2,5680
3947,36,Telangana,681,Jagitial,4394,3,Mallapur,2,4394
3948,36,Telangana,681,Jagitial,4413,2,Mallial,20,4413
3949,3,Punjab,39,Sri Muktsar Sahib,239,1,Malout,1,239
3950,24,Gujarat,672,Arvalli,3771,2,Malpur,12,3771
3951,8,Rajasthan,116,Tonk,615,2,Malpura,1,615
3952,27,Maharashtra,496,Solapur,4250,1,Malshiras,7,4250
3953,8,Rajasthan,106,Jhunjhunu,6370,5,Malsisar,0,0
3954,23,Madhya Pradesh,425,Sagar,3445,2,Malthon,0,3445
3955,29,Karnataka,542,Kolar,5592,2,Malur,9,5592
3956,7,Delhi,83,South,7589,2,Malviya Nagar,0,0
3957,27,Maharashtra,495,Sindhudurg,4278,1,Malwan,4,4278
3958,36,Telangana,680,Nirmal,4346,3,Mamada,42,4346
3959,33,Tamil Nadu,568,Chennai,7165,1,Mambalam,0,0
3960,28,Andhra Pradesh,747,Dr. B.R. Ambedkar Konaseema,4936,2,Mamidikuduru,52,4936
3961,2,Himachal Pradesh,25,Solan,6967,9,Mamlig,0,0
3962,27,Maharashtra,494,Satara,4259,1,Man,5,4259
3963,33,Tamil Nadu,591,Tiruchirappalli,5776,1,Manachanallur,4,5776
3964,36,Telangana,508,Karimnagar,4427,1,Manakondur,34,4427
3965,2,Himachal Pradesh,20,Kullu,117,3,Manali,1,117
3966,33,Tamil Nadu,585,Sivaganga,5833,2,Manamadurai,5,5833
3967,33,Tamil Nadu,582,Pudukkottai,5827,1,Manamelkudi,8,5827
3968,32,Kerala,567,Wayanad,5635,1,Mananthavady,1,5635
3969,33,Tamil Nadu,591,Tiruchirappalli,5781,2,Manapparai,8,5781
3970,23,Madhya Pradesh,419,Neemuch,3491,7,Manasa,3,3491
3971,20,Jharkhand,338,Palamu,2628,1,Manatu,7,2628
3972,24,Gujarat,448,Junagadh,3825,1,Manavadar,1,3825
3973,23,Madhya Pradesh,403,Dhar,3538,1,Manawar,6,3538
3974,19,West Bengal,321,Purulia,2395,1,Manbazar - I,18,2395
3975,19,West Bengal,321,Purulia,2396,1,Manbazar - II,19,2396
3976,5,Uttarakhand,48,Champawat,6348,3,Manch,0,0
3977,36,Telangana,518,Ranga Reddy,4547,1,Manchal,36,4547
3978,12,Arunachal Pradesh,628,Anjaw,1737,2,Manchal Circle,4,1737
3979,29,Karnataka,630,Chikkaballapura,7404,2,Manchenahalli,0,0
3980,36,Telangana,684,Mancherial,4354,5,Mancherial,50,4354
3981,24,Gujarat,438,Ahmedabad,3777,1,Mandal,1,3777
3982,1,Jammu And Kashmir,5,Jammu,6713,4,Mandal,0,0
3983,8,Rajasthan,92,Bhilwara,631,11,Mandal,5,631
3984,8,Rajasthan,92,Bhilwara,637,6,Mandalgarh,11,637
3985,36,Telangana,684,Mancherial,4352,2,Mandamarri,48,4352
3986,27,Maharashtra,492,Ratnagiri,4266,1,Mandangad,1,4266
3987,2,Himachal Pradesh,22,Mandi,6970,5,Mandap,0,0
3988,28,Andhra Pradesh,505,East Godavari,4920,3,Mandapeta,36,4920
3989,20,Jharkhand,339,Ranchi,2693,1,Mandar,9,2693
3990,28,Andhra Pradesh,519,Srikakulam,4776,1,Mandasa,8,4776
3991,28,Andhra Pradesh,748,Eluru,5015,2,Mandavalli,26,5015
3992,8,Rajasthan,106,Jhunjhunu,7145,7,Mandawa,0,0
3993,8,Rajasthan,97,Dausa,6914,6,Mandawar,0,0
3994,8,Rajasthan,782,Kotputli-Behror,7383,2,Mandhan,0,0
3995,2,Himachal Pradesh,22,Mandi,133,18,Mandi,10,133
3996,1,Jammu And Kashmir,10,Poonch,17,1,Mandi,1,17
3997,19,West Bengal,304,South 24 Parganas,2429,2,Mandirbazar,18,2429
3998,22,Chhattisgarh,387,Raipur,7308,6,Mandir Hasoud,0,0
3999,23,Madhya Pradesh,415,Mandla,3643,2,Mandla,2,3643
4000,8,Rajasthan,108,Karauli,524,2,Mandrayal,5,524
4001,20,Jharkhand,340,Sahebganj,2565,1,Mandro,2,2565
4002,23,Madhya Pradesh,416,Mandsaur,3496,5,Mandsaur,4,3496
4003,23,Madhya Pradesh,416,Mandsaur,7005,1,Mandsaur Nagar,0,0
4004,20,Jharkhand,607,Ramgarh,2661,1,Mandu,13,2661
4005,24,Gujarat,449,Kachchh,3729,1,Mandvi,8,3729
4006,24,Gujarat,459,Surat,3935,8,Mandvi,7,3935
4007,29,Karnataka,544,Mandya,5550,1,Mandya,5,5550
4008,22,Chhattisgarh,760,Manendragarh-Chirmiri-Bharatpur(M C B),3234,4,Manendragarh,4,3234
4009,10,Bihar,212,Patna,1398,1,Maner,1,1398
4010,6,Haryana,62,Gurugram,419,1,Manesar,2,419
4011,21,Odisha,371,Sambalpur,7465,8,Maneswar,0,0
4012,6,Haryana,72,Rewari,6466,1,Manethi St,0,0
4013,28,Andhra Pradesh,506,Guntur,5055,1,Mangalagiri,16,5055
4014,11,Sikkim,742,Soreng,7178,1,Mangalbarey,0,0
4015,18,Assam,283,Darrang,2148,5,Mangaldoi (Pt),5,2148
4016,29,Karnataka,534,Dakshina Kannada,5561,7,Mangaluru,1,5561
4017,27,Maharashtra,496,Solapur,4252,1,Mangalvedhe,9,4252
4018,11,Sikkim,226,Mangan,1548,5,Mangan,2,1548
4019,27,Maharashtra,491,Raigad,4181,1,Mangaon,10,4181
4020,36,Telangana,720,Mulugu,4686,3,Mangapet,15,4686
4021,23,Madhya Pradesh,424,Rewa,3474,7,Mangawan,0,3474
4022,13,Nagaland,765,Shamator,1828,2,Mangko,0,1828
4023,13,Nagaland,246,Mokokchung,1764,1,Mangkolemba,7,1764
4024,19,West Bengal,306,Purba Bardhaman,2278,1,Mangolkote,11,2278
4025,24,Gujarat,459,Surat,3933,1,Mangrol,2,3933
4026,24,Gujarat,448,Junagadh,3832,1,Mangrol,8,3832
4027,8,Rajasthan,89,Baran,670,1,Mangrol,1,670
4028,27,Maharashtra,499,Washim,3996,1,Mangrulpir,2,3996
4029,10,Bihar,195,Darbhanga,1185,4,Manigachhi,5,1185
4030,10,Bihar,201,Katihar,1156,1,Manihari,15,1156
4031,20,Jharkhand,335,Latehar,2635,1,Manika,9,2635
4032,19,West Bengal,316,Malda,2219,1,Manikchak,12,2219
4033,9,Uttar Pradesh,136,Chitrakoot,5930,11,Manikpur,0,0
4034,18,Assam,281,Bongaigaon,7199,7,Manikpur,0,0
4035,24,Gujarat,438,Ahmedabad,6515,1,Maninagar,0,0
4036,8,Rajasthan,98,Dholpur,6933,5,Maniya,0,0
4037,1,Jammu And Kashmir,12,Rajouri,6772,1,Manjakote,0,0
4038,32,Kerala,558,Kasaragod,5932,1,Manjeswaram,0,0
4039,10,Bihar,197,Gopalganj,1225,1,Manjha,11,1225
4040,9,Uttar Pradesh,158,Kaushambi,886,1,Manjhanpur,2,886
4041,20,Jharkhand,343,West Singhbhum,2741,1,Manjhari,19,2741
4042,10,Bihar,218,Saran,1255,1,Manjhi,8,1255
4043,18,Assam,707,South Salmara Mancachar,2012,2,Mankachar,8,2012
4044,9,Uttar Pradesh,147,Gonda,931,1,Mankapur,4,931
4045,1,Jammu And Kashmir,10,Poonch,6779,2,Mankote,0,0
4046,33,Tamil Nadu,576,Karur,5985,2,Manmangalam,0,0
4047,12,Arunachal Pradesh,229,Changlang,1673,10,Manmao Eac,4,1673
4048,33,Tamil Nadu,590,Thiruvarur,5808,3,Mannargudi,6,5808
4049,32,Kerala,563,Palakkad,5648,2,Mannarkad,2,5648
4050,36,Telangana,513,Medak,6273,1,Manoharabad,0,0
4051,20,Jharkhand,343,West Singhbhum,2735,2,Manoharpur,14,2735
4052,8,Rajasthan,105,Jhalawar,681,1,Manohar Thana,4,681
4053,36,Telangana,691,Sangareddy,4451,3,Manoor,2,4451
4054,36,Telangana,695,Jogulamba Gadwal,4611,4,Manopad,63,4611
4055,22,Chhattisgarh,380,Jashpur,3258,1,Manora,0,3258
4056,27,Maharashtra,499,Washim,3998,1,Manora,4,3998
4057,10,Bihar,196,Gaya,1494,1,Manpur,8,1494
4058,22,Chhattisgarh,761,Mohla-Manpur-Ambagarh Chouki,3309,8,Manpur,7,3309
4059,23,Madhya Pradesh,436,Umaria,3484,5,Manpur,0,3484
4060,24,Gujarat,446,Gandhinagar,3774,2,Mansa,2,3774
4061,3,Punjab,37,Mansa,249,2,Mansa,3,249
4062,10,Bihar,201,Katihar,1152,1,Mansahi,11,1152
4063,10,Bihar,202,Khagaria,1324,1,Mansi,3,1324
4064,10,Bihar,191,Begusarai,1309,1,Mansurchak,6,1309
4065,19,West Bengal,306,Purba Bardhaman,2285,1,Manteswar,18,2285
4066,27,Maharashtra,479,Jalna,4132,1,Mantha,8,4132
4067,36,Telangana,682,Peddapalli,4401,2,Manthani,9,4401
4068,28,Andhra Pradesh,511,Kurnool,5250,1,Mantralayam,1,5250
4069,28,Andhra Pradesh,515,Sri Potti Sriramulu Nellore,5183,1,Manubolu,31,5183
4070,36,Telangana,690,Bhadradri Kothagudem,4727,2,Manuguru,5,4727
4071,33,Tamil Nadu,592,Tirunelveli,6647,2,Manur,0,0
4072,29,Karnataka,546,Raichur,5462,5,Manvi,4,5462
4073,27,Maharashtra,489,Parbhani,4119,1,Manwath,4,4119
4074,33,Tamil Nadu,596,Viluppuram,6650,1,Marakanam,0,0
4075,10,Bihar,223,Supaul,1108,1,Marauna,8,1108
4076,22,Chhattisgarh,643,Kondagaon,7319,3,Mardapal,0,0
