entity_id,state,election_year,constituency_name,electors,votes_polled,turnout_pct,winner_candidate,winner_party_id,winner_votes,winner_share_pct,runnerup_candidate,runnerup_party_id,runnerup_votes,margin_votes,margin_pct,source_id
IN-AC-2008-andhra-pradesh-eci47,andhra-pradesh,2019,KOTHAPETA,241645,203938,84.4,CHIRLA JAGGIREDDY,,82645,40.52,BANDARU SATYANANDA RAO,,78607,4038,1.98,src-1b7bc1c9d39a
IN-AC-2008-andhra-pradesh-eci48,andhra-pradesh,2019,MANDAPETA,214388,186429,86.96,JOGESWARA RAO. V,,78029,41.85,PILLI SUBHAS CHANDRA BOSE,,67429,10600,5.68,src-1b7bc1c9d39a
IN-AC-2008-andhra-pradesh-eci49,andhra-pradesh,2019,RAJANAGARAM,201260,176785,87.84,JAKKAMPUDI RAJA,,90680,51.29,PENDURTHI VENKATESH,,58908,31772,17.97,src-1b7bc1c9d39a
IN-AC-2008-andhra-pradesh-eci5,andhra-pradesh,2019,SRIKAKULAM,256243,177297,69.19,DHARMANA PRASADA RAO,,84084,47.43,GUNDA LAKSHMI DEVI,,78307,5777,3.26,src-1b7bc1c9d39a
IN-AC-2008-andhra-pradesh-eci50,andhra-pradesh,2019,RAJAHMUNDRY CITY,253184,167604,66.2,ADIREDDY BHAVANI,,83702,49.94,ROUTHU SURYA PRAKASA RAO,,53637,30065,17.94,src-1b7bc1c9d39a
IN-AC-2008-andhra-pradesh-eci51,andhra-pradesh,2019,RAJAMUNDRY RURAL,254432,188827,74.22,Gorantla Butchaiah Choudary,,74166,39.28,AKULA VEERRAJU,,63762,10404,5.51,src-1b7bc1c9d39a
IN-AC-2008-andhra-pradesh-eci52,andhra-pradesh,2019,JAGGAMPETA,211481,181127,85.65,Jyothula Chanti babu,,93496,51.62,JYOTHULA NEHRU,,70131,23365,12.9,src-1b7bc1c9d39a
IN-AC-2008-andhra-pradesh-eci53,andhra-pradesh,2019,RAMPACHODAVARAM,260380,201712,77.47,NAGULAPALLI DHANALAKSHMI.,,98318,48.74,VANTHALA RAJESWARI,,59112,39206,19.43,src-1b7bc1c9d39a
IN-AC-2008-andhra-pradesh-eci54,andhra-pradesh,2019,KOVVUR,176505,152611,86.46,TANETI VANITA,,79892,52.35,ANITHA VANGALAPUDI,,54644,25248,16.54,src-1b7bc1c9d39a
IN-AC-2008-andhra-pradesh-eci55,andhra-pradesh,2019,NIDADAVOLE,203240,168096,82.71,G. Srinivas Naidu,,81001,48.19,Burugupalli Sesharao,,59313,21688,12.9,src-1b7bc1c9d39a
IN-AC-2008-andhra-pradesh-eci56,andhra-pradesh,2019,ACHANTA,174308,138747,79.6,CHERUKUVADA SRIRANGANADHA RAJU,,66494,47.92,SATYANARAYANA PITHANI,,53608,12886,9.28,src-1b7bc1c9d39a
IN-AC-2008-andhra-pradesh-eci57,andhra-pradesh,2019,PALACOLE,190192,156421,82.24,DR. NIMMALA RAMANAIDU,,67549,43.18,Dr. SATYANARAYANA MURTY CHAVATAPALLI @Dr.BABJI,,49740,17809,11.38,src-1b7bc1c9d39a
IN-AC-2008-andhra-pradesh-eci58,andhra-pradesh,2019,NARASAPURAM,168187,136556,81.19,MUDUNURI PRASADA RAJU,,55556,40.68,BOMMIDI. NAYAKER,,49120,6436,4.71,src-1b7bc1c9d39a
IN-AC-2008-andhra-pradesh-eci59,andhra-pradesh,2019,BHIMAVARAM,246424,192061,77.94,GRANDHI SRINIVAS,,70642,36.78,PAWAN KALYAN KONIDALA,,62285,8357,4.35,src-1b7bc1c9d39a
IN-AC-2008-andhra-pradesh-eci6,andhra-pradesh,2019,AMADALAVALASA,189677,150071,79.12,THAMMINENI SEETHARAM,,77897,51.91,KOONA RAVIKUMAR,,63906,13991,9.33,src-1b7bc1c9d39a
IN-AC-2008-andhra-pradesh-eci60,andhra-pradesh,2019,UNDI,219572,186077,84.75,MANTENA RAMARAJU (KALAPUDI RAMBABU),,82730,44.46,P V L Narasimha Raju,,71781,10949,5.88,src-1b7bc1c9d39a
IN-AC-2008-andhra-pradesh-eci61,andhra-pradesh,2019,TANUKU,232219,188494,81.17,KARUMURI VENKATA NAGESWARA RAO,,75975,40.31,ARIMILLI RADHA KRISHNA,,73780,2195,1.17,src-1b7bc1c9d39a
IN-AC-2008-andhra-pradesh-eci63,andhra-pradesh,2019,UNGUTURU,200216,173841,86.83,Puppala Srinivasarao (Vasubabu),,94621,54.43,Ganni Veeranjaneyulu,,61468,33153,19.07,src-1b7bc1c9d39a
