constituency_slug,constituency_name,district,category,candidate_slug,candidate_name,party_slug,party_abbreviation,votes,vote_share_pct,position,won
masuda,masuuda,AJMER,GEN,c-ac-426211,VAJID,bsp-2,BSP,29508,14.8733,3,0
masuda,masuuda,AJMER,GEN,c-ac-426215,JASVEER SINGH,ind,IND,21375,10.7739,4,0
masuda,masuuda,AJMER,GEN,c-ac-426213,SACHIN JAIN,rlp-3,RLP,18554,9.352,5,0
masuda,masuuda,AJMER,GEN,c-ac-426218,SUNIL KUMAR JAIN,ind,IND,3679,1.8544,6,0
masuda,masuuda,AJMER,GEN,c-ac-426217,RAMDEV,ind,IND,1406,0.7087,7,0
masuda,masuuda,AJMER,GEN,c-ac-426214,NITIN,rtorp,RTORP,1255,0.6326,8,0
masuda,masuuda,AJMER,GEN,c-ac-426216,TEJULAL,ind,IND,803,0.4047,9,0
mavli,mawali,UDAIPUR,GEN,c-ac-426221,Pushkar Lal Dangi,inc,INC,77696,38.6511,1,1
mavli,mawali,UDAIPUR,GEN,c-ac-426220,Krishnagopal Paliwal,bjp,BJP,76129,37.8715,2,0
mavli,mawali,UDAIPUR,GEN,c-ac-426219,Kuldeep Singh Chundawat,rlp-3,RLP,32521,16.1781,3,0
mavli,mawali,UDAIPUR,GEN,c-ac-426223,Angur Lal Bheel,bharat-adivasi-party,BHRTADVSIP,7873,3.9165,4,0
mavli,mawali,UDAIPUR,GEN,c-ac-426227,Raju Puri,ind,IND,2126,1.0576,5,0
mavli,mawali,UDAIPUR,GEN,c-ac-426224,Jeev Raj Sharma,cpi,CPI,1352,0.6726,6,0
mavli,mawali,UDAIPUR,GEN,c-ac-426222,Dr. Raj Kumar Yadav,bsp-2,BSP,1231,0.6124,7,0
mavli,mawali,UDAIPUR,GEN,c-ac-426228,Ram Lal Gurjar,ind,IND,1069,0.5318,8,0
mavli,mawali,UDAIPUR,GEN,c-ac-426226,Praveen Singh Asoliya,ind,IND,623,0.3099,9,0
mavli,mawali,UDAIPUR,GEN,c-ac-426225,Dinesh Purohit,ind,IND,399,0.1985,10,0
merta,medta,NAGAUR,SC,c-ac-426231,LAXMAN RAM,bjp,BJP,77493,38.7289,1,1
merta,medta,NAGAUR,SC,c-ac-426232,SHIVRATAN (CHIMAN VALMIKI),inc,INC,59978,29.9754,2,0
merta,medta,NAGAUR,SC,c-ac-426229,INDIRA DEVI,rlp-3,RLP,56761,28.3676,3,0
merta,medta,NAGAUR,SC,c-ac-426233,MADAN LAL BALOTIYA,arp-2,ARP,3540,1.7692,4,0
merta,medta,NAGAUR,SC,c-ac-426230,CHANDANMAL,bsp-2,BSP,1454,0.7267,5,0
merta,medta,NAGAUR,SC,c-ac-426234,RAMAVTAR,amjnmtp,AMJNMTP,865,0.4323,6,0
nadbai,nadbai,BHARATPUR,GEN,c-ac-426246,JAGAT SINGH,bjp,BJP,103795,50.2919,1,1
nadbai,nadbai,BHARATPUR,GEN,c-ac-426247,JOGINDER SINGH AWANA S/O GIRWAR SINGH,inc,INC,88028,42.6523,2,0
nadbai,nadbai,BHARATPUR,GEN,c-ac-426245,KHAIMKARAN SINGH TAULI,bsp-2,BSP,10301,4.9912,3,0
nadbai,nadbai,BHARATPUR,GEN,c-ac-426248,ROHIT (ROHITASH CHATURVEDI),aap,AAP,877,0.4249,4,0
nadbai,nadbai,BHARATPUR,GEN,c-ac-426251,VIJAY CHOUDHARY LAKHANPUR,aspkr,ASPKR,726,0.3518,5,0
nadbai,nadbai,BHARATPUR,GEN,c-ac-426258,SHIVRAM PATEL,ind,IND,714,0.346,6,0
nadbai,nadbai,BHARATPUR,GEN,c-ac-426260,SURJEET SINGH,ind,IND,389,0.1885,7,0
nadbai,nadbai,BHARATPUR,GEN,c-ac-426259,SATYENDRA SINGH S/O SHIVRAM,ind,IND,372,0.1802,8,0
nadbai,nadbai,BHARATPUR,GEN,c-ac-426249,CHATAR SINGH SAINI,rtorp,RTORP,250,0.1211,9,0
nadbai,nadbai,BHARATPUR,GEN,c-ac-426255,JAGAT PAL SINGH,ind,IND,192,0.093,10,0
nadbai,nadbai,BHARATPUR,GEN,c-ac-426257,TAHAL SINGH,ind,IND,187,0.0906,11,0
nadbai,nadbai,BHARATPUR,GEN,c-ac-426256,JOGENDRA SINGH AWANA S/O HARI SINGH,ind,IND,151,0.0732,12,0
nadbai,nadbai,BHARATPUR,GEN,c-ac-426253,SAMAY SINGH,sp,SP,125,0.0606,13,0
nadbai,nadbai,BHARATPUR,GEN,c-ac-426250,PUSHPA,ipgp,IPGP,122,0.0591,14,0
nadbai,nadbai,BHARATPUR,GEN,c-ac-426252,SATENDRASINGH S/O VIJAYRAM,lok-janshakti-party-ram-vilas,LJP (RV),88,0.0426,15,0
nadbai,nadbai,BHARATPUR,GEN,c-ac-426254,ASHOK KUMAR,ind,IND,68,0.0329,16,0
nagar,nagar,BHARATPUR,GEN,c-ac-426262,JAWAHARSINGH BEDHAM,bjp,BJP,75579,37.6262,1,1
nagar,nagar,BHARATPUR,GEN,c-ac-426263,WAJIB ALI,inc,INC,74048,36.864,2,0
nagar,nagar,BHARATPUR,GEN,c-ac-426265,NEM SINGH,aspkr,ASPKR,46314,23.0569,3,0
nagar,nagar,BHARATPUR,GEN,c-ac-426264,DR. GOVIND SHARMA,sp,SP,2215,1.1027,4,0
nagar,nagar,BHARATPUR,GEN,c-ac-426261,KHUSHIRD AHMAD,bsp-2,BSP,1327,0.6606,5,0
nagar,nagar,BHARATPUR,GEN,c-ac-426267,MOHAN LAL NARANG,ind,IND,522,0.2599,6,0
nagar,nagar,BHARATPUR,GEN,c-ac-426268,RAJENDRA KUMAR SHARMA,ind,IND,458,0.228,7,0
nagar,nagar,BHARATPUR,GEN,c-ac-426266,BALVEER KASANA,ind,IND,405,0.2016,8,0
nagaur,nagaur,NAGAUR,GEN,c-ac-426271,HARENDRA MIRDHA,inc,INC,87110,46.8265,1,1
nagaur,nagaur,NAGAUR,GEN,c-ac-426269,JYOTI MIRDHA,bjp,BJP,72490,38.9675,2,0
nagaur,nagaur,NAGAUR,GEN,c-ac-426278,HABIBURREHMAN ASHRAFI LAMBA,ind,IND,20578,11.0618,3,0
nagaur,nagaur,NAGAUR,GEN,c-ac-426276,SURENDRA DOTAR,ind,IND,1801,0.9681,4,0
nagaur,nagaur,NAGAUR,GEN,c-ac-426270,BHANWARAI,bsp-2,BSP,1502,0.8074,5,0
nagaur,nagaur,NAGAUR,GEN,c-ac-426272,MEHARAM,arp-2,ARP,915,0.4919,6,0
nagaur,nagaur,NAGAUR,GEN,c-ac-426277,SURESH KUMAR,ind,IND,902,0.4849,7,0
nagaur,nagaur,NAGAUR,GEN,c-ac-426273,ASHISH KUMAR,ind,IND,271,0.1457,8,0
nagaur,nagaur,NAGAUR,GEN,c-ac-426275,RASHTRAPUTRA HINDU,ind,IND,248,0.1333,9,0
nagaur,nagaur,NAGAUR,GEN,c-ac-426274,BAJARANG RAM,ind,IND,210,0.1129,10,0
nasirabad,nasirabad,AJMER,GEN,c-ac-426280,RAMSWAROOP LAMBA,bjp,BJP,79364,44.1063,1,1
nasirabad,nasirabad,AJMER,GEN,c-ac-426281,SHIVPRAKASH GURJAR,inc,INC,78229,43.4755,2,0
nasirabad,nasirabad,AJMER,GEN,c-ac-426285,SHIVRAJ SINGH,rstjnsryp,RSTJNSRYP,15975,8.8781,3,0
nasirabad,nasirabad,AJMER,GEN,c-ac-426287,RAJUDDIN,ind,IND,1602,0.8903,4,0
nasirabad,nasirabad,AJMER,GEN,c-ac-426279,MUKESH KUMAR MEGHVANSHI,bsp-2,BSP,1263,0.7019,5,0
nasirabad,nasirabad,AJMER,GEN,c-ac-426282,JIVRAJ,jjp-3,JJP,1061,0.5896,6,0
nasirabad,nasirabad,AJMER,GEN,c-ac-426288,SHABUDIN,ind,IND,998,0.5546,7,0
nasirabad,nasirabad,AJMER,GEN,c-ac-426286,NOOR MOHAMMAD,ind,IND,574,0.319,8,0
nasirabad,nasirabad,AJMER,GEN,c-ac-426283,MEHENDRA,rpoia,RPOIA,516,0.2868,9,0
nasirabad,nasirabad,AJMER,GEN,c-ac-426284,MONIKA TANK,rtorp,RTORP,356,0.1978,10,0
nathdwara,nathdwara,RAJSAMAND,GEN,c-ac-426291,VISHVARAJ SINGH MEWAR,bjp,BJP,94950,50.8189,1,1
nathdwara,nathdwara,RAJSAMAND,GEN,c-ac-426289,C. P. JOSHI,inc,INC,87446,46.8026,2,0
nathdwara,nathdwara,RAJSAMAND,GEN,c-ac-426292,JITENDRA KUMAR KHATIK,ind,IND,2001,1.071,3,0
nathdwara,nathdwara,RAJSAMAND,GEN,c-ac-426290,BABULAL SALVI,bsp-2,BSP,1762,0.9431,4,0
nathdwara,nathdwara,RAJSAMAND,GEN,c-ac-426293,MOTI SINGH CHADANA,ind,IND,681,0.3645,5,0
nawalgarh,navalgadh,JHUNJHUNU,GEN,c-ac-426296,Vikram Singh Jakhal,bjp,BJP,112037,54.3146,1,1
nawalgarh,navalgadh,JHUNJHUNU,GEN,c-ac-426295,Dr. Rajkumar Sharma,inc,INC,88857,43.0772,2,0
nawalgarh,navalgadh,JHUNJHUNU,GEN,c-ac-426297,Vijendra Singh,aap,AAP,1260,0.6108,3,0
nawalgarh,navalgadh,JHUNJHUNU,GEN,c-ac-426294,Gulam Nabi,bsp-2,BSP,1072,0.5197,4,0
nawalgarh,navalgadh,JHUNJHUNU,GEN,c-ac-426305,Shivnath Singh,ind,IND,1014,0.4916,5,0
nawalgarh,navalgadh,JHUNJHUNU,GEN,c-ac-426306,Sanjay,ind,IND,762,0.3694,6,0
nawalgarh,navalgadh,JHUNJHUNU,GEN,c-ac-426299,Budhram,aspkr,ASPKR,464,0.2249,7,0
nawalgarh,navalgadh,JHUNJHUNU,GEN,c-ac-426304,Pramod Kumar,ind,IND,292,0.1416,8,0
nawalgarh,navalgadh,JHUNJHUNU,GEN,c-ac-426298,Karmendu Shishir Pandey,rtorp,RTORP,152,0.0737,9,0
nawalgarh,navalgadh,JHUNJHUNU,GEN,c-ac-426303,Tej Kumar,ind,IND,118,0.0572,10,0
nawalgarh,navalgadh,JHUNJHUNU,GEN,c-ac-426300,Subhash,rashtriya-jankranti-party,RaJPa,90,0.0436,11,0
nawalgarh,navalgadh,JHUNJHUNU,GEN,c-ac-426301,Ashok Kumar,ind,IND,80,0.0388,12,0
nawalgarh,navalgadh,JHUNJHUNU,GEN,c-ac-426302,Aslam Khan,ind,IND,76,0.0368,13,0
nawan,naavaan,NAGAUR,GEN,c-ac-426311,VIJAY SINGH,bjp,BJP,106159,52.8849,1,1
nawan,naavaan,NAGAUR,GEN,c-ac-426310,MAHENDRA CHOUDHARY,inc,INC,82211,40.9548,2,0
nawan,naavaan,NAGAUR,GEN,c-ac-426315,RAVI MEGHWAL LUNWA,ind,IND,3737,1.8616,3,0
nawan,naavaan,NAGAUR,GEN,c-ac-426313,GOVIND RAM,aspkr,ASPKR,3041,1.5149,4,0
nawan,naavaan,NAGAUR,GEN,c-ac-426312,GOVIND KUMAWAT,njmp,NJMP,1607,0.8006,5,0
nawan,naavaan,NAGAUR,GEN,c-ac-426309,NAVIN KUMAR JAIN,rlp-3,RLP,1504,0.7492,6,0
nawan,naavaan,NAGAUR,GEN,c-ac-426307,KANARAM,cpi-m,CPI(M),1095,0.5455,7,0
nawan,naavaan,NAGAUR,GEN,c-ac-426308,GAJENDRA SINGH KUKANWALI,aap,AAP,909,0.4528,8,0
nawan,naavaan,NAGAUR,GEN,c-ac-426314,AMAR SINGH BHAGWANPURA,ind,IND,473,0.2356,9,0
neem-ka-thana,Neem Ka Thana,,GEN,c-ac-426320,Suresh Modi,inc,INC,105878,53.9116,1,1
neem-ka-thana,Neem Ka Thana,,GEN,c-ac-426317,Prem Singh Bajor,bjp,BJP,72788,37.0626,2,0
neem-ka-thana,Neem Ka Thana,,GEN,c-ac-426319,Rajesh Kumar,rlp-3,RLP,5500,2.8005,3,0
neem-ka-thana,Neem Ka Thana,,GEN,c-ac-426321,Raghuveer Singh Tanwar,jjp-3,JJP,5202,2.6488,4,0
neem-ka-thana,Neem Ka Thana,,GEN,c-ac-426318,Mahendra Mandia,aap,AAP,3123,1.5902,5,0
neem-ka-thana,Neem Ka Thana,,GEN,c-ac-426316,Geeta Saini,bsp-2,BSP,1300,0.6619,6,0
neem-ka-thana,Neem Ka Thana,,GEN,c-ac-426323,Dashrath Kumar Sain,ind,IND,700,0.3564,7,0
neem-ka-thana,Neem Ka Thana,,GEN,c-ac-426326,Suresh Kumar Sharma,ind,IND,692,0.3524,8,0
neem-ka-thana,Neem Ka Thana,,GEN,c-ac-426322,Ashvini Bhardwaj,ind,IND,450,0.2291,9,0
neem-ka-thana,Neem Ka Thana,,GEN,c-ac-426325,Satish Insha,ind,IND,382,0.1945,10,0
neem-ka-thana,Neem Ka Thana,,GEN,c-ac-426324,Nanda Ram Gujar,ind,IND,377,0.192,11,0
nimbahera,nimbaheda,CHITTORGARH,GEN,c-ac-426331,SHRICHAND KRIPLANI,bjp,BJP,116640,49.6203,1,1
nimbahera,nimbaheda,CHITTORGARH,GEN,c-ac-426327,ANJANA UDAYALAL,inc,INC,112795,47.9846,2,0
nimbahera,nimbaheda,CHITTORGARH,GEN,c-ac-426328,RADHESHYAM MEGHWAL,bsp-2,BSP,1544,0.6568,3,0
nimbahera,nimbaheda,CHITTORGARH,GEN,c-ac-426332,GOPAL DHAKAD,rtorp,RTORP,1076,0.4577,4,0
nimbahera,nimbaheda,CHITTORGARH,GEN,c-ac-426333,PRAKASH CHANDRA MEGHWAL,abcd-a,ABCD(A),1060,0.4509,5,0
nimbahera,nimbaheda,CHITTORGARH,GEN,c-ac-426330,SHAKIR MIYA,aap,AAP,633,0.2693,6,0
nimbahera,nimbaheda,CHITTORGARH,GEN,c-ac-426329,SHAMBHU LAL,rlp-3,RLP,445,0.1893,7,0
nimbahera,nimbaheda,CHITTORGARH,GEN,c-ac-426336,RAMESH CHANDRA KUMAWAT,ind,IND,438,0.1863,8,0
nimbahera,nimbaheda,CHITTORGARH,GEN,c-ac-426335,GULABCHAND,ind,IND,221,0.094,9,0
nimbahera,nimbaheda,CHITTORGARH,GEN,c-ac-426334,LABH CHANDRA KUMHAR,bmup,BMUP,213,0.0906,10,0
niwai,nivai,TONK,SC,c-ac-426341,RAM SAHAY VARMA (REGAR),bjp,BJP,92775,46.9954,1,1
niwai,nivai,TONK,SC,c-ac-426337,PRASHANT BAIRWA,inc,INC,79834,40.4401,2,0
niwai,nivai,TONK,SC,c-ac-426338,PRAHLAD NARAYAN BAIRWA,rlp-3,RLP,20362,10.3144,3,0
niwai,nivai,TONK,SC,c-ac-426342,KAJOD,aasp,AASP,996,0.5045,4,0
niwai,nivai,TONK,SC,c-ac-426340,MAHESH KUMAR BAIRWA (PARANA),aap,AAP,872,0.4417,5,0
niwai,nivai,TONK,SC,c-ac-426346,LAL CHAND,ind,IND,798,0.4042,6,0
niwai,nivai,TONK,SC,c-ac-426339,BABULAL,bsp-2,BSP,666,0.3374,7,0
niwai,nivai,TONK,SC,c-ac-426343,UMA BHARTI BAIRWA,ind,IND,394,0.1996,8,0
niwai,nivai,TONK,SC,c-ac-426345,RAJESH PALIWAL,ind,IND,390,0.1976,9,0
niwai,nivai,TONK,SC,c-ac-426344,DURGA SHANKAR BARETH,ind,IND,326,0.1651,10,0
nohar,nauhar,HANUMANGARH,GEN,c-ac-426348,AMIT CHACHAN,inc,INC,103623,43.5266,1,1
nohar,nauhar,HANUMANGARH,GEN,c-ac-426347,ABHISHEK MATORIA,bjp,BJP,102728,43.1507,2,0
nohar,nauhar,HANUMANGARH,GEN,c-ac-426350,MANGEJ CHOUDHARY,cpi-m,CPI(M),26824,11.2674,3,0
nohar,nauhar,HANUMANGARH,GEN,c-ac-426349,NIRANARAM SWAMI,rlp-3,RLP,1396,0.5864,4,0
nohar,nauhar,HANUMANGARH,GEN,c-ac-426351,RAM PARSAD,bsp-2,BSP,1172,0.4923,5,0
nohar,nauhar,HANUMANGARH,GEN,c-ac-426355,VINOD NAYAK,ind,IND,987,0.4146,6,0
nohar,nauhar,HANUMANGARH,GEN,c-ac-426353,RAKESH KUMAR SWAMI,rshtrjnts,RSHTRJNTS,586,0.2461,7,0
nohar,nauhar,HANUMANGARH,GEN,c-ac-426354,GHANSHYAM,ind,IND,426,0.1789,8,0
nohar,nauhar,HANUMANGARH,GEN,c-ac-426352,ASARAIL,alp,ALP,326,0.1369,9,0
nokha,nokha,BIKANER,GEN,c-ac-426358,SUSHILA RAMESHWAR DUDI,inc,INC,83215,39.1867,1,1
nokha,nokha,BIKANER,GEN,c-ac-426357,BIHARI LAL,bjp,BJP,75066,35.3493,2,0
nokha,nokha,BIKANER,GEN,c-ac-426360,KANHAIYALAL JHANWAR,vm,VM,33781,15.9078,3,0
nokha,nokha,BIKANER,GEN,c-ac-426365,MAGNA RAM,ind,IND,10333,4.8659,4,0
nokha,nokha,BIKANER,GEN,c-ac-426368,VASUDEV BADGUJAR,ind,IND,1927,0.9074,5,0
nokha,nokha,BIKANER,GEN,c-ac-426369,SUSHILA,ind,IND,1863,0.8773,6,0
nokha,nokha,BIKANER,GEN,c-ac-426359,UMARDIN,ipgp,IPGP,1363,0.6418,7,0
nokha,nokha,BIKANER,GEN,c-ac-426356,PARAMARAM,bsp-2,BSP,1237,0.5825,8,0
nokha,nokha,BIKANER,GEN,c-ac-426363,KANHAIYALAL,ind,IND,823,0.3876,9,0
nokha,nokha,BIKANER,GEN,c-ac-426366,MOTIRAM,ind,IND,763,0.3593,10,0
nokha,nokha,BIKANER,GEN,c-ac-426367,RAMPRATAP,ind,IND,680,0.3202,11,0
nokha,nokha,BIKANER,GEN,c-ac-426361,HANS RAJ PANNU,bmup,BMUP,671,0.316,12,0
nokha,nokha,BIKANER,GEN,c-ac-426364,NARPAT SINGH,ind,IND,328,0.1545,13,0
nokha,nokha,BIKANER,GEN,c-ac-426362,KANHAIYALAL,ind,IND,305,0.1436,14,0
osian,osiyaan,JODHPUR,GEN,c-ac-426371,BHERA RAM CHOUDHARY (SIYOL),bjp,BJP,103746,49.9141,1,1
osian,osiyaan,JODHPUR,GEN,c-ac-426370,DIVYA MADERNA,inc,INC,100939,48.5636,2,0
osian,osiyaan,JODHPUR,GEN,c-ac-426375,SOHAN RAM,ind,IND,1277,0.6144,3,0
osian,osiyaan,JODHPUR,GEN,c-ac-426372,SHYAM NAVEEN,bsp-2,BSP,1259,0.6057,4,0
osian,osiyaan,JODHPUR,GEN,c-ac-426374,VISHAL SINGH RATHORE,ind,IND,320,0.154,5,0
osian,osiyaan,JODHPUR,GEN,c-ac-426373,BHOMARAM,arp-2,ARP,308,0.1482,6,0
pachpadra,pachapadara,BARMER,GEN,c-ac-426376,ARUN CHOUDHARY,bjp,BJP,77997,42.2952,1,1
pachpadra,pachapadara,BARMER,GEN,c-ac-426378,MADAN PRAJAPAT,inc,INC,75468,40.9238,2,0
pachpadra,pachapadara,BARMER,GEN,c-ac-426377,THAN SINGH DOLI,rlp-3,RLP,22581,12.2449,3,0
pachpadra,pachapadara,BARMER,GEN,c-ac-426380,UTTAMA RAM,btp,BTP,3030,1.6431,4,0
pachpadra,pachapadara,BARMER,GEN,c-ac-426384,RAJENDRA SINGH,ind,IND,1770,0.9598,5,0
pachpadra,pachapadara,BARMER,GEN,c-ac-426379,MUKHTIYAR,bsp-2,BSP,1427,0.7738,6,0
pachpadra,pachapadara,BARMER,GEN,c-ac-426385,VIKASH KUMAR,ind,IND,1001,0.5428,7,0
pachpadra,pachapadara,BARMER,GEN,c-ac-426382,DEVILAL,ind,IND,465,0.2522,8,0
pachpadra,pachapadara,BARMER,GEN,c-ac-426383,PUKHA RAM,ind,IND,422,0.2288,9,0
pachpadra,pachapadara,BARMER,GEN,c-ac-426381,KHIMA RAM,gana-suraksha-party,GSP_ABBR_2,250,0.1356,10,0
pali,paali,PALI,GEN,c-ac-426388,BHEEM RAJ BHATI,inc,INC,95092,50.7168,1,1
pali,paali,PALI,GEN,c-ac-426386,GYANCHAND PARAKH,bjp,BJP,87204,46.5098,2,0
pali,paali,PALI,GEN,c-ac-426387,DUNGAR RAM,rlp-3,RLP,2738,1.4603,3,0
pali,paali,PALI,GEN,c-ac-426389,SANDESH PANWAR,bsp-2,BSP,955,0.5093,4,0
pali,paali,PALI,GEN,c-ac-426391,DR. RAMLAL MOHBARSHA,iic-r,IIC(R),755,0.4027,5,0
pali,paali,PALI,GEN,c-ac-426392,SHRAVAN RAM DEWASI,arp-2,ARP,385,0.2053,6,0
pali,paali,PALI,GEN,c-ac-426390,BASTI RAM,ipgp,IPGP,367,0.1957,7,0
parbatsar,parbatsar,NAGAUR,GEN,c-ac-426395,RAMNIWAS GAWRIYA,inc,INC,91530,46.8354,1,1
parbatsar,parbatsar,NAGAUR,GEN,c-ac-426394,MANSINGH KINSARIYA,bjp,BJP,81214,41.5568,2,0
parbatsar,parbatsar,NAGAUR,GEN,c-ac-426396,LACHCHHARAM BADARDA,rlp-3,RLP,20195,10.3337,3,0
parbatsar,parbatsar,NAGAUR,GEN,c-ac-426393,JITENDER SINGH DHUNDHIYA,bsp-2,BSP,1404,0.7184,4,0
parbatsar,parbatsar,NAGAUR,GEN,c-ac-426397,CHENARAM RANWA,ind,IND,1086,0.5557,5,0
phalodi,falaudi,JODHPUR,GEN,c-ac-426399,PABBA RAM BISHNOI,bjp,BJP,80243,45.4202,1,1
phalodi,falaudi,JODHPUR,GEN,c-ac-426400,PRAKASH CHANDRA CHHANGANI,inc,INC,69459,39.3161,2,0
phalodi,falaudi,JODHPUR,GEN,c-ac-426404,DR. NIRNJAN MEHRA,ind,IND,12549,7.1032,3,0
phalodi,falaudi,JODHPUR,GEN,c-ac-426398,ABDUL MEHBOOB URF PAPPU KHILJEE,rlp-3,RLP,8666,4.9052,4,0
phalodi,falaudi,JODHPUR,GEN,c-ac-426407,SUBODH URF S.L. VYAS,ind,IND,1356,0.7675,5,0
phalodi,falaudi,JODHPUR,GEN,c-ac-426406,COLONEL R S RAJPUROHIT,ind,IND,1270,0.7189,6,0
phalodi,falaudi,JODHPUR,GEN,c-ac-426401,HARIRAM,bsp-2,BSP,1189,0.673,7,0
phalodi,falaudi,JODHPUR,GEN,c-ac-426402,TEEKU RAM BHEEL,btc,BTC,967,0.5474,8,0
phalodi,falaudi,JODHPUR,GEN,c-ac-426405,BHUPAT SINGH,ind,IND,585,0.3311,9,0
phalodi,falaudi,JODHPUR,GEN,c-ac-426403,GOPALRAM MEGHWAL,ind,IND,384,0.2174,10,0
phulera,phu lera,JAIPUR,GEN,c-ac-426410,VIDHYADHAR SINGH,inc,INC,112244,54.8109,1,1
phulera,phu lera,JAIPUR,GEN,c-ac-426409,NIRMAL KUMAWAT,bjp,BJP,85346,41.6761,2,0
phulera,phu lera,JAIPUR,GEN,c-ac-426413,RAKESH JOYA,aspkr,ASPKR,3075,1.5016,3,0
phulera,phu lera,JAIPUR,GEN,c-ac-426408,IKARAMUDDIN,bsp-2,BSP,1307,0.6382,4,0
phulera,phu lera,JAIPUR,GEN,c-ac-426411,AMIT,rshtrjnts,RSHTRJNTS,850,0.4151,5,0
phulera,phu lera,JAIPUR,GEN,c-ac-426414,POKHAR MAL BHAMANIA,ind,IND,783,0.3824,6,0
phulera,phu lera,JAIPUR,GEN,c-ac-426412,GOPAL LAL,apoi,APOI,606,0.2959,7,0
phulera,phu lera,JAIPUR,GEN,c-ac-426415,SANWARMAL,ind,IND,573,0.2798,8,0
pilani,pilaani,JHUNJHUNU,SC,c-ac-426417,Pitram Singh Kala,inc,INC,72835,42.4441,1,1
pilani,pilaani,JHUNJHUNU,SC,c-ac-426419,Rajesh Kumar Dahia,bjp,BJP,57990,33.7933,2,0
pilani,pilaani,JHUNJHUNU,SC,c-ac-426421,Kailash Chand Meghwal,ind,IND,35575,20.7311,3,0
pilani,pilaani,JHUNJHUNU,SC,c-ac-426420,Ramswaroop Singh,rlp-3,RLP,1951,1.1369,4,0
pilani,pilaani,JHUNJHUNU,SC,c-ac-426418,Rajendra Prasad,aap,AAP,1143,0.6661,5,0
pilani,pilaani,JHUNJHUNU,SC,c-ac-426416,Dharmpal,bsp-2,BSP,1093,0.6369,6,0
pilani,pilaani,JHUNJHUNU,SC,c-ac-426422,Kailash Chandra,ind,IND,536,0.3124,7,0
pilani,pilaani,JHUNJHUNU,SC,c-ac-426423,Ratan Singh,ind,IND,479,0.2791,8,0
pilibanga,peelibanga,HANUMANGARH,SC,c-ac-426427,VINOD KUMAR,inc,INC,143091,58.2023,1,1
pilibanga,peelibanga,HANUMANGARH,SC,c-ac-426425,DHARMENDRA KUMAR,bjp,BJP,87818,35.72,2,0
pilibanga,peelibanga,HANUMANGARH,SC,c-ac-426428,SUNIL KUMAR,rlp-3,RLP,10525,4.281,3,0
pilibanga,peelibanga,HANUMANGARH,SC,c-ac-426426,VARINDER KUMAR,aap,AAP,1772,0.7208,4,0
pilibanga,peelibanga,HANUMANGARH,SC,c-ac-426424,KALURAM,bsp-2,BSP,1586,0.6451,5,0
pilibanga,peelibanga,HANUMANGARH,SC,c-ac-426429,RATTIRAM,ind,IND,1059,0.4307,6,0
pindwara-abu,pindwada abu,SIROHI,ST,c-ac-426431,SAMARAM,bjp,BJP,70647,44.8387,1,1
pindwara-abu,pindwada abu,SIROHI,ST,c-ac-426430,Leelaram Grasiya,inc,INC,57553,36.5281,2,0
pindwara-abu,pindwada abu,SIROHI,ST,c-ac-426434,Megharam Garasiya,bharat-adivasi-party,BHRTADVSIP,23894,15.1652,3,0
pindwara-abu,pindwada abu,SIROHI,ST,c-ac-426433,Amarsingh Kalundha,btc,BTC,2053,1.303,4,0
pindwara-abu,pindwada abu,SIROHI,ST,c-ac-426435,Kapura Ram Meena,ind,IND,1798,1.1412,5,0
pindwara-abu,pindwada abu,SIROHI,ST,c-ac-426432,Surendra Kumar,bsp-2,BSP,1613,1.0237,6,0
pipalda,piplda,KOTA,GEN,c-ac-426436,CHETAN PATEL KOLANA,inc,INC,89281,55.2693,1,1
pipalda,piplda,KOTA,GEN,c-ac-426438,PREMCHAND GOCHAR,bjp,BJP,68276,42.2662,2,0
pipalda,piplda,KOTA,GEN,c-ac-426439,SHYAM LAL,bsp-2,BSP,1387,0.8586,3,0
pipalda,piplda,KOTA,GEN,c-ac-426437,DILIP KUMAR,aap,AAP,1348,0.8345,4,0
pipalda,piplda,KOTA,GEN,c-ac-426441,PREM SHANKAR NAGAR,ind,IND,689,0.4265,5,0
pipalda,piplda,KOTA,GEN,c-ac-426440,MAHAVEER SHARMA,alp,ALP,557,0.3448,6,0
pokaran,pokaran,JAISALMER,GEN,c-ac-426443,PRATAP PURI,bjp,BJP,112925,57.0501,1,1
pokaran,pokaran,JAISALMER,GEN,c-ac-426444,SHALE MOHMMAD,inc,INC,77498,39.1523,2,0
pokaran,pokaran,JAISALMER,GEN,c-ac-426442,DEVI LAL,rlp-3,RLP,4690,2.3694,3,0
pokaran,pokaran,JAISALMER,GEN,c-ac-426445,PUNAM GIRI,btc,BTC,1113,0.5623,4,0
pokaran,pokaran,JAISALMER,GEN,c-ac-426446,PEMI DEVI,ind,IND,936,0.4729,5,0
pokaran,pokaran,JAISALMER,GEN,c-ac-426447,SIKANDER KHAN,ind,IND,778,0.393,6,0
pratapgarh,pratapgarh,PRATAPGARH,ST,c-ac-426450,HEMANT MEENA,bjp,BJP,87644,40.4273,1,1
pratapgarh,pratapgarh,PRATAPGARH,ST,c-ac-426449,RAMLAL MEENA,inc,INC,62535,28.8454,2,0
pratapgarh,pratapgarh,PRATAPGARH,ST,c-ac-426451,MANGI LAL MEENA,bharat-adivasi-party,BHRTADVSIP,62023,28.6092,3,0
