party_id,body,period_label,state,year,seats,vote_share_pct,contested,party_votes,total_votes,source_ids,derivation
parties.IN.SOP_L,assembly,AcGenFeb1990,madhya-pradesh,1990,0,0.023344,4,4640,19876841,src-8b743f01b7a6,computed_from_canonical_electoral_rows
parties.IN.SOP_L,assembly,AcGenFeb1990,rajasthan,1990,0,0.004323,3,641,14828623,src-4b69e709f7aa,computed_from_canonical_electoral_rows
parties.IN.SOP_L,assembly,AcGenFeb1995,gujarat,1995,0,0.007873,1,1421,18048194,src-d032a31fc06c,computed_from_canonical_electoral_rows
parties.IN.SOP_L,assembly,AcGenMar1995,bihar,1995,0,0.016623,10,5745,34561054,src-b65b6ec9f54a,computed_from_canonical_electoral_rows
parties.IN.SOP_L,assembly,AcGenMay1991,uttar-pradesh,1991,0,0.008235,13,3082,37424765,src-7bfa105ca7d0,computed_from_canonical_electoral_rows
parties.IN.SOP_L,assembly,AcGenNov1989,uttar-pradesh,1989,0,0.004853,3,1890,38946128,src-a4526341e90d,computed_from_canonical_electoral_rows
parties.IN.SOP_L,assembly,AcGenNov1993,rajasthan,1993,0,0.004259,3,717,16835069,src-ff0e2853d3c7,computed_from_canonical_electoral_rows
parties.IN.SOP_L,assembly,AcGenNov1993,uttar-pradesh,1993,0,0.007735,9,3865,49966339,src-d72503dc3f96,computed_from_canonical_electoral_rows
parties.IN.SOP_L,parliament,LsGenJun1991,bihar,1991,0,0.0143,6,4233,29601854,src-b38e5d2db7f2,computed_from_canonical_electoral_rows
parties.IN.SOP_L,parliament,LsGenJun1991,rajasthan,1991,0,0.010718,2,1318,12296822,src-b38e5d2db7f2,computed_from_canonical_electoral_rows
parties.IN.SOP_L,parliament,LsGenJun1991,uttar-pradesh,1991,0,0.019676,3,7377,37492669,src-b38e5d2db7f2,computed_from_canonical_electoral_rows
parties.IN.SOP_L,parliament,LsGenNov1989,andhra-pradesh,1989,0,0.009842,1,2831,28764919,src-7011f3395a15,computed_from_canonical_electoral_rows
parties.IN.SOP_L,parliament,LsGenNov1989,bihar,1989,0,0.024539,4,7571,30853493,src-7011f3395a15,computed_from_canonical_electoral_rows
parties.IN.SOP_L,parliament,LsGenNov1989,madhya-pradesh,1989,0,0.036784,1,7237,19674413,src-7011f3395a15,computed_from_canonical_electoral_rows
parties.IN.SOP_P,assembly,AcGenFeb1990,gujarat,1990,0,0.005549,1,704,12685977,src-f02858df5f42,computed_from_canonical_electoral_rows
parties.IN.SOP_P,assembly,AcGenNov1993,delhi,1993,0,0.004055,2,144,3551248,src-33d259753407,computed_from_canonical_electoral_rows
parties.IN.SOP_P,assembly,AcGenNov1993,rajasthan,1993,0,0.001414,1,238,16835069,src-ff0e2853d3c7,computed_from_canonical_electoral_rows
parties.IN.SOUTH_INDIA_FORWARD_BLOC,assembly,AcGenApr2021,tamil-nadu,2021,0,0.000874,1,404,46236492,src-4c63b70dbcf5,computed_from_canonical_electoral_rows
parties.IN.SP,assembly,AcGenApr1996,assam,1996,0,0.040791,12,3709,9092801,src-3d6e606da97b,computed_from_canonical_electoral_rows
parties.IN.SP,assembly,AcGenApr2004,karnataka,2004,0,0.043885,15,11028,25129066,src-cbafd828698c,computed_from_canonical_electoral_rows
parties.IN.SP,assembly,AcGenApr2004,odisha,2004,0,0.585905,29,99214,16933456,src-edd45a80fe58,computed_from_canonical_electoral_rows
parties.IN.SP,assembly,AcGenApr2006,assam,2006,0,0.661016,7,80538,12183969,src-5dd3d997bf7a,computed_from_canonical_electoral_rows
parties.IN.SP,assembly,AcGenApr2007,uttar-pradesh,2007,97,25.434825,393,13267674,52163417,src-5230abac31bb,computed_from_canonical_electoral_rows
parties.IN.SP,assembly,AcGenApr2009,odisha,2009,0,0.59823,45,106276,17765071,src-bc1c6cb7e993,computed_from_canonical_electoral_rows
parties.IN.SP,assembly,AcGenApr2011,assam,2011,0,0.095806,13,13241,13820576,src-efde9ed05ca4,computed_from_canonical_electoral_rows
parties.IN.SP,assembly,AcGenApr2014,odisha,2014,0,0.170805,20,36779,21532680,src-4f3e1970eaf3,computed_from_canonical_electoral_rows
parties.IN.SP,assembly,AcGenApr2014,telangana,2014,0,0.004633,3,901,19448279,src-a2c894c590c3,computed_from_canonical_electoral_rows
parties.IN.SP,assembly,AcGenApr2016,assam,2016,0,0.011655,4,1972,16919364,src-a94ea3c673d8,computed_from_canonical_electoral_rows
parties.IN.SP,assembly,AcGenApr2019,andhra-pradesh,2019,0,0.004136,1,1299,31409811,src-3a8323bb177d,computed_from_canonical_electoral_rows
parties.IN.SP,assembly,AcGenApr2019,odisha,2019,0,0.017342,5,4063,23428552,src-aac3ba0f570d,computed_from_canonical_electoral_rows
parties.IN.SP,assembly,AcGenApr2021,tamil-nadu,2021,0,0.00035,1,162,46236492,src-4c63b70dbcf5,computed_from_canonical_electoral_rows
parties.IN.SP,assembly,AcGenDec1994,karnataka,1994,0,0.31635,40,65501,20705203,src-955b91b8705e,computed_from_canonical_electoral_rows
parties.IN.SP,assembly,AcGenDec2002,gujarat,2002,0,0.323644,48,66181,20448692,src-fd5fcb61c787,computed_from_canonical_electoral_rows
parties.IN.SP,assembly,AcGenDec2003,chhattisgarh,2003,0,0.952031,52,91905,9653571,src-e54f471501ac,computed_from_canonical_electoral_rows
parties.IN.SP,assembly,AcGenDec2003,delhi,2003,0,0.64757,39,29224,4512872,src-731874b4f970,computed_from_canonical_electoral_rows
parties.IN.SP,assembly,AcGenDec2003,rajasthan,2003,0,0.870573,63,198317,22780055,src-a403cedd49aa,computed_from_canonical_electoral_rows
parties.IN.SP,assembly,AcGenDec2007,gujarat,2007,0,0.155641,21,33440,21485372,src-542153f504f1,computed_from_canonical_electoral_rows
parties.IN.SP,assembly,AcGenDec2008,rajasthan,2008,1,0.766782,64,183910,23984658,src-50c93d074c18,computed_from_canonical_electoral_rows
parties.IN.SP,assembly,AcGenDec2009,jharkhand,2009,0,0.451425,19,46402,10279009,src-6d8e0cb444b5,computed_from_canonical_electoral_rows
parties.IN.SP,assembly,AcGenDec2012,gujarat,2012,0,0.260243,67,71351,27417045,src-419098a2fee9,computed_from_canonical_electoral_rows
parties.IN.SP,assembly,AcGenDec2013,delhi,2013,0,0.216442,25,17042,7873704,src-606ae1d0586b,computed_from_canonical_electoral_rows
parties.IN.SP,assembly,AcGenDec2013,rajasthan,2013,0,0.385316,56,118911,30860626,src-484300621f4c,computed_from_canonical_electoral_rows
parties.IN.SP,assembly,AcGenDec2014,jharkhand,2014,0,0.791269,46,109735,13868225,src-7fa3c11bd289,computed_from_canonical_electoral_rows
parties.IN.SP,assembly,AcGenDec2017,gujarat,2017,0,0.009847,4,2956,30018086,src-953e9d223ef8,computed_from_canonical_electoral_rows
parties.IN.SP,assembly,AcGenDec2018,rajasthan,2018,0,0.183632,5,65160,35483940,src-05c6e01fee51,computed_from_canonical_electoral_rows
parties.IN.SP,assembly,AcGenDec2018,telangana,2018,0,0.063188,27,13077,20695458,src-b186201797e9,computed_from_canonical_electoral_rows
parties.IN.SP,assembly,AcGenDec2019,jharkhand,2019,0,0.019543,1,2941,15048908,src-b869a5538281,computed_from_canonical_electoral_rows
parties.IN.SP,assembly,AcGenDec2022,gujarat,2022,1,0.276276,7,87932,31827572,src-b954b3907d29,computed_from_canonical_electoral_rows
parties.IN.SP,assembly,AcGenFeb1995,gujarat,1995,0,0.080412,21,14513,18048194,src-d032a31fc06c,computed_from_canonical_electoral_rows
parties.IN.SP,assembly,AcGenFeb1997,punjab,1997,0,0.01103,2,1135,10289814,src-1b31fb6cca29,computed_from_canonical_electoral_rows
parties.IN.SP,assembly,AcGenFeb1998,himachal-pradesh,1998,0,0.124482,14,3176,2551369,src-17da38ffa757,computed_from_canonical_electoral_rows
parties.IN.SP,assembly,AcGenFeb1998,meghalaya,1998,0,0.088609,5,742,837383,src-2c82cd8fda65,computed_from_canonical_electoral_rows
parties.IN.SP,assembly,AcGenFeb2000,bihar,2000,0,1.41352,122,523694,37048920,src-3c76417b04b0,computed_from_canonical_electoral_rows
parties.IN.SP,assembly,AcGenFeb2000,haryana,2000,0,0.204677,19,15663,7652560,src-755a37da21a2,computed_from_canonical_electoral_rows
parties.IN.SP,assembly,AcGenFeb2000,odisha,2000,0,0.144997,14,20480,14124469,src-c03df2072e66,computed_from_canonical_electoral_rows
parties.IN.SP,assembly,AcGenFeb2002,punjab,2002,0,0.038572,6,3967,10284686,src-fb26420035f0,computed_from_canonical_electoral_rows
parties.IN.SP,assembly,AcGenFeb2002,uttar-pradesh,2002,143,25.372515,390,13612509,53650610,src-183b4a86ce1d,computed_from_canonical_electoral_rows
parties.IN.SP,assembly,AcGenFeb2002,uttarakhand,2002,0,6.274454,63,179543,2861492,src-8f2cc56878d2,computed_from_canonical_electoral_rows
parties.IN.SP,assembly,AcGenFeb2003,himachal-pradesh,2003,0,0.345249,20,10537,3052002,src-7d6399c74294,computed_from_canonical_electoral_rows
parties.IN.SP,assembly,AcGenFeb2003,meghalaya,2003,0,0.027163,1,245,901976,src-71f0e1eb39ea,computed_from_canonical_electoral_rows
parties.IN.SP,assembly,AcGenFeb2005,bihar,2005,4,2.689518,142,658791,24494763,src-4f2938c732e7,computed_from_canonical_electoral_rows
parties.IN.SP,assembly,AcGenFeb2005,haryana,2005,0,0.462536,21,42367,9159721,src-dc1cef63c582,computed_from_canonical_electoral_rows
parties.IN.SP,assembly,AcGenFeb2005,jharkhand,2005,0,1.788086,37,181112,10128820,src-ac56637e266e,computed_from_canonical_electoral_rows
parties.IN.SP,assembly,AcGenFeb2007,manipur,2007,0,0.903421,20,13373,1480263,src-89ccba42f243,computed_from_canonical_electoral_rows
parties.IN.SP,assembly,AcGenFeb2007,uttarakhand,2007,0,4.957729,55,187070,3773300,src-48e68e28ee85,computed_from_canonical_electoral_rows
parties.IN.SP,assembly,AcGenFeb2012,uttar-pradesh,2012,224,29.131329,401,22090571,75830976,src-5c0c9c3de1ed,computed_from_canonical_electoral_rows
parties.IN.SP,assembly,AcGenFeb2013,meghalaya,2013,0,1.535436,11,20253,1319039,src-ea20b374916b,computed_from_canonical_electoral_rows
parties.IN.SP,assembly,AcGenFeb2013,tripura,2013,0,0.077291,4,1702,2202065,src-7f65a924cccc,computed_from_canonical_electoral_rows
parties.IN.SP,assembly,AcGenFeb2017,uttar-pradesh,2017,47,21.819595,311,18923769,86728324,src-dbf28a8e250e,computed_from_canonical_electoral_rows
parties.IN.SP,assembly,AcGenFeb2017,uttarakhand,2017,0,0.314019,9,15624,4975494,src-7e54c96393b9,computed_from_canonical_electoral_rows
parties.IN.SP,assembly,AcGenFeb2022,uttar-pradesh,2022,111,32.056212,347,29543934,92162897,src-aa76f1ea922c,computed_from_canonical_electoral_rows
parties.IN.SP,assembly,AcGenFeb2022,uttarakhand,2022,0,0.095053,9,5111,5377007,src-7310fa0f34b6,computed_from_canonical_electoral_rows
parties.IN.SP,assembly,AcGenJan2007,punjab,2007,0,0.038444,6,4860,12641706,src-eec71199419f,computed_from_canonical_electoral_rows
parties.IN.SP,assembly,AcGenJan2012,uttarakhand,2012,0,1.41479,45,60133,4250314,src-90eb6961f25f,computed_from_canonical_electoral_rows
parties.IN.SP,assembly,AcGenJun1975,gujarat,1975,2,0.72594,3,58509,8059752,src-45a3fa08ffcd,computed_from_canonical_electoral_rows
parties.IN.SP,assembly,AcGenJun2024,andhra-pradesh,2024,0,0.000836,1,282,33736917,src-dd198808d341,computed_from_canonical_electoral_rows
parties.IN.SP,assembly,AcGenJun2024,odisha,2024,0,0.048754,2,12245,25115874,src-ff4d01017475,computed_from_canonical_electoral_rows
parties.IN.SP,assembly,AcGenMar1995,bihar,1995,2,1.669703,176,577067,34561054,src-b65b6ec9f54a,computed_from_canonical_electoral_rows
parties.IN.SP,assembly,AcGenMar1995,maharashtra,1995,3,0.92599,22,356731,38524263,src-b96bca4d5290,computed_from_canonical_electoral_rows
parties.IN.SP,assembly,AcGenMar1998,gujarat,1998,1,0.398432,33,64913,16292114,src-841460ac0eb1,computed_from_canonical_electoral_rows
parties.IN.SP,assembly,AcGenMar2012,goa,2012,0,0.05584,5,474,848861,src-02d2060701af,computed_from_canonical_electoral_rows
parties.IN.SP,assembly,AcGenMay1996,haryana,1996,0,0.914291,26,69246,7573734,src-1d2f2cd20bea,computed_from_canonical_electoral_rows
parties.IN.SP,assembly,AcGenMay2001,assam,2001,1,1.031969,23,109822,10641987,src-ff8f98360b1b,computed_from_canonical_electoral_rows
parties.IN.SP,assembly,AcGenMay2001,tamil-nadu,2001,0,0.075995,13,21307,28037314,src-edde438a4885,computed_from_canonical_electoral_rows
parties.IN.SP,assembly,AcGenMay2001,west-bengal,2001,0,0.05646,11,20679,36626099,src-06ef30dd9958,computed_from_canonical_electoral_rows
parties.IN.SP,assembly,AcGenMay2006,tamil-nadu,2006,0,0.206016,63,67968,32991555,src-7b4f21307492,computed_from_canonical_electoral_rows
parties.IN.SP,assembly,AcGenMay2006,west-bengal,2006,0,0.181265,32,71438,39410835,src-4cf8378fae18,computed_from_canonical_electoral_rows
parties.IN.SP,assembly,AcGenMay2008,karnataka,2008,0,0.928805,120,242941,26156305,src-8dcd54ec3033,computed_from_canonical_electoral_rows
parties.IN.SP,assembly,AcGenMay2011,west-bengal,2011,1,0.744756,5,354788,47638132,src-0e8c48e664a9,computed_from_canonical_electoral_rows
parties.IN.SP,assembly,AcGenMay2013,karnataka,2013,1,0.337926,27,105948,31352454,src-4d8c80f8c8fe,computed_from_canonical_electoral_rows
parties.IN.SP,assembly,AcGenMay2014,andhra-pradesh,2014,0,0.014078,10,4076,28952127,src-254843fef7c2,computed_from_canonical_electoral_rows
parties.IN.SP,assembly,AcGenMay2016,kerala,2016,0,0.022538,7,4560,20232563,src-9c3af42cecda,computed_from_canonical_electoral_rows
parties.IN.SP,assembly,AcGenMay2016,tamil-nadu,2016,0,0.010332,26,4464,43205158,src-980ece2fb2f9,computed_from_canonical_electoral_rows
parties.IN.SP,assembly,AcGenMay2016,west-bengal,2016,0,0.084833,23,46402,54697791,src-2fbfb9f483a0,computed_from_canonical_electoral_rows
parties.IN.SP,assembly,AcGenMay2018,karnataka,2018,0,0.015865,5,5811,36627978,src-f3b63ed575e8,computed_from_canonical_electoral_rows
parties.IN.SP,assembly,AcGenMay2023,karnataka,2023,0,0.022184,1,8686,39155182,src-6bda0daa4ff0,computed_from_canonical_electoral_rows
parties.IN.SP,assembly,AcGenNov1993,delhi,1993,0,0.498895,26,17717,3551248,src-33d259753407,computed_from_canonical_electoral_rows
parties.IN.SP,assembly,AcGenNov1993,madhya-pradesh,1993,0,0.543414,109,128636,23671840,src-a76e2b860fd0,computed_from_canonical_electoral_rows
parties.IN.SP,assembly,AcGenNov1993,rajasthan,1993,0,0.153869,18,25904,16835069,src-ff0e2853d3c7,computed_from_canonical_electoral_rows
parties.IN.SP,assembly,AcGenNov1993,uttar-pradesh,1993,109,17.939471,256,8963697,49966339,src-d72503dc3f96,computed_from_canonical_electoral_rows
parties.IN.SP,assembly,AcGenNov1994,goa,1994,0,0.035603,3,205,575789,src-308d70821d95,computed_from_canonical_electoral_rows
parties.IN.SP,assembly,AcGenNov1998,delhi,1998,0,0.475067,24,19418,4087426,src-6c33137ae640,computed_from_canonical_electoral_rows
parties.IN.SP,assembly,AcGenNov1998,madhya-pradesh,1998,4,1.580311,94,419626,26553385,src-9e1d103bc77f,computed_from_canonical_electoral_rows
parties.IN.SP,assembly,AcGenNov1998,rajasthan,1998,0,0.340347,34,64104,18834911,src-ee56712946b8,computed_from_canonical_electoral_rows
parties.IN.SP,assembly,AcGenNov2003,madhya-pradesh,2003,7,3.713256,161,946891,25500290,src-6e6cad8b2a5a,computed_from_canonical_electoral_rows
parties.IN.SP,assembly,AcGenNov2005,bihar,2005,2,2.523101,158,594266,23553000,src-4f2938c732e7,computed_from_canonical_electoral_rows
parties.IN.SP,assembly,AcGenNov2007,himachal-pradesh,2007,0,0.275554,12,9072,3292272,src-7fbafbbf1777,computed_from_canonical_electoral_rows
parties.IN.SP,assembly,AcGenNov2008,chhattisgarh,2008,0,0.534593,33,57443,10745187,src-9cb115100603,computed_from_canonical_electoral_rows
parties.IN.SP,assembly,AcGenNov2008,delhi,2008,0,0.486924,36,30071,6175712,src-8412f0292338,computed_from_canonical_electoral_rows
parties.IN.SP,assembly,AcGenNov2008,madhya-pradesh,2008,1,1.987557,187,501324,25223132,src-f1c44ad28edb,computed_from_canonical_electoral_rows
parties.IN.SP,assembly,AcGenNov2010,bihar,2010,0,0.55353,146,160848,29058604,src-e303c6d8e9fb,computed_from_canonical_electoral_rows
parties.IN.SP,assembly,AcGenNov2012,himachal-pradesh,2012,0,0.114817,15,3882,3381028,src-4bc9bead980e,computed_from_canonical_electoral_rows
parties.IN.SP,assembly,AcGenNov2013,chhattisgarh,2013,0,0.288921,40,37773,13073833,src-f5fa33ba82de,computed_from_canonical_electoral_rows
parties.IN.SP,assembly,AcGenNov2013,madhya-pradesh,2013,0,1.195932,164,404853,33852504,src-599f7493d18f,computed_from_canonical_electoral_rows
parties.IN.SP,assembly,AcGenNov2015,bihar,2015,0,1.011306,135,385511,38120124,src-cfea7c9e8ffd,computed_from_canonical_electoral_rows
parties.IN.SP,assembly,AcGenNov2017,himachal-pradesh,2017,0,0.011501,1,442,3843022,src-28f37b3e31e6,computed_from_canonical_electoral_rows
parties.IN.SP,assembly,AcGenNov2018,chhattisgarh,2018,0,0.153877,17,21969,14276991,src-7433352a7424,computed_from_canonical_electoral_rows
parties.IN.SP,assembly,AcGenNov2018,madhya-pradesh,2018,1,1.300599,52,496025,38138186,src-549efa82d0e1,computed_from_canonical_electoral_rows
parties.IN.SP,assembly,AcGenNov2023,chhattisgarh,2023,0,0.004183,1,654,15634933,src-1194e3295b48,computed_from_canonical_electoral_rows
parties.IN.SP,assembly,AcGenNov2023,madhya-pradesh,2023,0,0.392238,28,170597,43493222,src-b353edd3cdf7,computed_from_canonical_electoral_rows
parties.IN.SP,assembly,AcGenNov2023,rajasthan,2023,0,0.005561,1,2215,39830823,src-bdf8cace4996,computed_from_canonical_electoral_rows
parties.IN.SP,assembly,AcGenNov2024,jharkhand,2024,0,0.639855,7,114191,17846387,src-da5e656dc5cc,computed_from_canonical_electoral_rows
parties.IN.SP,assembly,AcGenNov2024,maharashtra,2024,2,0.382391,7,246996,64592503,src-0c04cb845d7e,computed_from_canonical_electoral_rows
parties.IN.SP,assembly,AcGenOct1999,maharashtra,1999,2,0.692827,15,227640,32856693,src-4f1bf04ee531,computed_from_canonical_electoral_rows
parties.IN.SP,assembly,AcGenOct2004,maharashtra,2004,0,1.127012,95,471425,41829645,src-071f67ad16c1,computed_from_canonical_electoral_rows
parties.IN.SP,assembly,AcGenOct2009,haryana,2009,0,0.156848,24,14885,9490092,src-fe5c0a56f686,computed_from_canonical_electoral_rows
parties.IN.SP,assembly,AcGenOct2009,maharashtra,2009,4,0.745019,31,337378,45284495,src-5b2670ea594e,computed_from_canonical_electoral_rows
parties.IN.SP,assembly,AcGenOct2014,haryana,2014,0,0.075465,34,9378,12426968,src-fea3ca50a5e2,computed_from_canonical_electoral_rows
parties.IN.SP,assembly,AcGenOct2014,maharashtra,2014,1,0.174483,22,92304,52901326,src-02161604057c,computed_from_canonical_electoral_rows
parties.IN.SP,assembly,AcGenOct2019,maharashtra,2019,2,0.223513,7,123267,55149929,src-558e9e7bac87,computed_from_canonical_electoral_rows
parties.IN.SP,assembly,AcGenOct2024,jammu-and-kashmir,2024,0,0.010364,1,591,5702324,src-be294aed1bd6,computed_from_canonical_electoral_rows
parties.IN.SP,assembly,AcGenSep1993,himachal-pradesh,1993,0,0.002279,1,53,2325238,src-221329bd86ac,computed_from_canonical_electoral_rows
parties.IN.SP,assembly,AcGenSep1996,uttar-pradesh,1996,110,21.799273,281,12085226,55438666,src-acb75d0ef1ff,computed_from_canonical_electoral_rows
parties.IN.SP,assembly,AcGenSep1999,karnataka,1999,0,0.056957,13,12659,22225499,src-1a69f6c8f902,computed_from_canonical_electoral_rows
parties.IN.SP,parliament,LsGenFeb1998,andhra-pradesh,1998,0,0.072629,5,23168,31898911,src-7e1f7d152977,computed_from_canonical_electoral_rows
parties.IN.SP,parliament,LsGenFeb1998,assam,1998,0,1.112736,4,93199,8375663,src-7e1f7d152977,computed_from_canonical_electoral_rows
parties.IN.SP,parliament,LsGenFeb1998,bihar,1998,0,2.088006,19,780380,37374416,src-7e1f7d152977,computed_from_canonical_electoral_rows
parties.IN.SP,parliament,LsGenFeb1998,chandigarh,1998,0,1.609874,1,4552,282755,src-7e1f7d152977,computed_from_canonical_electoral_rows
parties.IN.SP,parliament,LsGenFeb1998,delhi,1998,0,0.304903,5,12858,4217082,src-7e1f7d152977,computed_from_canonical_electoral_rows
parties.IN.SP,parliament,LsGenFeb1998,gujarat,1998,0,0.532988,9,86830,16291161,src-7e1f7d152977,computed_from_canonical_electoral_rows
parties.IN.SP,parliament,LsGenFeb1998,haryana,1998,0,0.208969,5,15783,7552804,src-7e1f7d152977,computed_from_canonical_electoral_rows
parties.IN.SP,parliament,LsGenFeb1998,himachal-pradesh,1998,0,0.163358,1,3889,2380668,src-7e1f7d152977,computed_from_canonical_electoral_rows
parties.IN.SP,parliament,LsGenFeb1998,jammu-and-kashmir,1998,0,0.201659,2,4353,2158597,src-7e1f7d152977,computed_from_canonical_electoral_rows
parties.IN.SP,parliament,LsGenFeb1998,karnataka,1998,0,0.034645,2,7311,21102670,src-7e1f7d152977,computed_from_canonical_electoral_rows
parties.IN.SP,parliament,LsGenFeb1998,madhya-pradesh,1998,0,0.651545,12,175461,26930007,src-7e1f7d152977,computed_from_canonical_electoral_rows
parties.IN.SP,parliament,LsGenFeb1998,maharashtra,1998,0,2.622382,3,825848,31492290,src-7e1f7d152977,computed_from_canonical_electoral_rows
