party_id,body,rank,entity_id,constituency_name,state,wins,contested,last_won_year,results,source_ids,derivation
parties.IN.KLP,assembly,6,IN-S06-AC-1976-40,VISAVADAR,gujarat,1,11,1975,LLLWLLLLLLL,src-059813a80709|src-45a3fa08ffcd|src-542153f504f1|src-841460ac0eb1|src-b05f5ec0aecb|src-b34454befb7d|src-d032a31fc06c|src-d6182f5de7f8|src-e3bfe1902b4e|src-f02858df5f42|src-fd5fcb61c787,computed_from_canonical_winner_rows
parties.IN.KLP,assembly,7,IN-S06-AC-1976-41,MALIYA,gujarat,1,11,1975,LLLWLLLLLLL,src-059813a80709|src-45a3fa08ffcd|src-542153f504f1|src-841460ac0eb1|src-b05f5ec0aecb|src-b34454befb7d|src-d032a31fc06c|src-d6182f5de7f8|src-e3bfe1902b4e|src-f02858df5f42|src-fd5fcb61c787,computed_from_canonical_winner_rows
parties.IN.KLP,assembly,8,IN-S06-AC-1976-43,BABRA,gujarat,1,11,1975,LLLWLLLLLLL,src-059813a80709|src-45a3fa08ffcd|src-542153f504f1|src-841460ac0eb1|src-b05f5ec0aecb|src-b34454befb7d|src-d032a31fc06c|src-d6182f5de7f8|src-e3bfe1902b4e|src-f02858df5f42|src-fd5fcb61c787,computed_from_canonical_winner_rows
parties.IN.KLP,assembly,9,IN-S06-AC-1976-44,LATHI,gujarat,1,11,1975,LLLWLLLLLLL,src-059813a80709|src-45a3fa08ffcd|src-542153f504f1|src-841460ac0eb1|src-b05f5ec0aecb|src-b34454befb7d|src-d032a31fc06c|src-d6182f5de7f8|src-e3bfe1902b4e|src-f02858df5f42|src-fd5fcb61c787,computed_from_canonical_winner_rows
parties.IN.KLP,assembly,10,IN-S06-AC-1976-46,DHARI,gujarat,1,11,1975,LLLWLLLLLLL,src-059813a80709|src-45a3fa08ffcd|src-542153f504f1|src-841460ac0eb1|src-b05f5ec0aecb|src-b34454befb7d|src-d032a31fc06c|src-d6182f5de7f8|src-e3bfe1902b4e|src-f02858df5f42|src-fd5fcb61c787,computed_from_canonical_winner_rows
parties.IN.KRS,assembly,1,IN-S10-AC-1976-174,DHARWAD RURAL,karnataka,1,7,1989,LLLWLLL,src-1a69f6c8f902|src-5ea8e5f3b5d7|src-88c6bccce8b6|src-955b91b8705e|src-a1fd482c2f5b|src-a7d1336ded8d|src-cbafd828698c,computed_from_canonical_winner_rows
parties.IN.KRS,assembly,2,IN-S10-AC-1976-195,KITTUR,karnataka,1,7,1989,LLLWLLL,src-1a69f6c8f902|src-5ea8e5f3b5d7|src-88c6bccce8b6|src-955b91b8705e|src-a1fd482c2f5b|src-a7d1336ded8d|src-cbafd828698c,computed_from_canonical_winner_rows
parties.IN.KTSTP,assembly,1,IN-S13-AC-2008-221,Nevasa,maharashtra,1,4,2019,LLWL,src-02161604057c|src-0c04cb845d7e|src-558e9e7bac87|src-5b2670ea594e,computed_from_canonical_winner_rows
parties.IN.LJK,assembly,1,IN-U07-AC-2008-10,KAMARAJ NAGAR,puducherry,1,4,2026,LLLW,src-1c99e08d06f6|src-9b0bb5164d79|src-a52f0799d8fe|src-ed0d4ad3ce72,computed_from_canonical_winner_rows
parties.IN.LJNSP,assembly,1,IN-S20-AC-1976-26,GUDHA,rajasthan,1,7,2003,LLLLLLW,src-2fc8ad08c280|src-36cc682d1b2a|src-395f973d4b88|src-4b69e709f7aa|src-a403cedd49aa|src-ee56712946b8|src-ff0e2853d3c7,computed_from_canonical_winner_rows
parties.IN.LJNSP,assembly,2,IN-S08-AC-1976-19,NAHAN,himachal-pradesh,1,8,2003,LLLLLLWL,src-14a20abe409d|src-17da38ffa757|src-221329bd86ac|src-4464feb580a6|src-7d6399c74294|src-7fbafbbf1777|src-8fbed42aa70c|src-d99566133a22,computed_from_canonical_winner_rows
parties.IN.LJNSP,assembly,3,IN-S24-AC-1976-101,GADWARA,uttar-pradesh,1,10,2002,LLLLLLLLWL,src-183b4a86ce1d|src-5230abac31bb|src-7bfa105ca7d0|src-94d607058787|src-9ce4fd3d9d7f|src-a4526341e90d|src-acb75d0ef1ff|src-bdcfe935f24b|src-bf60101d230f|src-d72503dc3f96,computed_from_canonical_winner_rows
parties.IN.LJNSP,parliament,1,IN-PC-1976-S04-16,ROSERA,bihar,1,2,2004,LW,src-6e952de88bcd|src-84efcb6e2cc4,computed_from_canonical_winner_rows
parties.IN.LJNSP,parliament,2,IN-PC-1976-S04-19,BALIA,bihar,1,2,2004,LW,src-6e952de88bcd|src-84efcb6e2cc4,computed_from_canonical_winner_rows
parties.IN.LJNSP,parliament,3,IN-PC-1976-S04-20,SAHARSA,bihar,1,2,2004,LW,src-6e952de88bcd|src-84efcb6e2cc4,computed_from_canonical_winner_rows
parties.IN.LJNSP,parliament,4,IN-PC-1976-S04-8,HAJIPUR,bihar,1,2,2004,LW,src-6e952de88bcd|src-84efcb6e2cc4,computed_from_canonical_winner_rows
parties.IN.LJP,assembly,1,IN-S14-AC-2008-20,Langthabal,manipur,2,3,2017,WWL,src-54cc5d1d9ea0|src-de4f2a7d0a0c|src-fb06a08e4534,computed_from_canonical_winner_rows
parties.IN.LJP,assembly,2,IN-S04-AC-1976-108,CHERIA BARIARPUR,bihar,2,8,2005,LLLLLLWW,src-1ff7577f66bf|src-3c76417b04b0|src-45e29dbc0a0b|src-4f2938c732e7|src-935cfa064ac8|src-b65b6ec9f54a|src-d5163ef3d822,computed_from_canonical_winner_rows
parties.IN.LJP,assembly,3,IN-S04-AC-1976-166,ALAULI,bihar,2,8,2005,LLLLLLWW,src-1ff7577f66bf|src-3c76417b04b0|src-45e29dbc0a0b|src-4f2938c732e7|src-935cfa064ac8|src-b65b6ec9f54a|src-d5163ef3d822,computed_from_canonical_winner_rows
parties.IN.LJP,assembly,4,IN-S04-AC-1976-19,HARSIDHI,bihar,2,8,2005,LLLLLLWW,src-1ff7577f66bf|src-3c76417b04b0|src-45e29dbc0a0b|src-4f2938c732e7|src-935cfa064ac8|src-b65b6ec9f54a|src-d5163ef3d822,computed_from_canonical_winner_rows
parties.IN.LJP,assembly,5,IN-S04-AC-1976-224,ARWAL,bihar,2,8,2005,LLLLLLWW,src-1ff7577f66bf|src-3c76417b04b0|src-45e29dbc0a0b|src-4f2938c732e7|src-935cfa064ac8|src-b65b6ec9f54a|src-d5163ef3d822,computed_from_canonical_winner_rows
parties.IN.LJP,assembly,6,IN-S04-AC-1976-47,MAHNAR,bihar,2,8,2005,LLLLLLWW,src-1ff7577f66bf|src-3c76417b04b0|src-45e29dbc0a0b|src-4f2938c732e7|src-935cfa064ac8|src-b65b6ec9f54a|src-d5163ef3d822,computed_from_canonical_winner_rows
parties.IN.LJP,assembly,7,IN-S04-AC-1976-48,JANDAHA,bihar,2,8,2005,LLLLLLWW,src-1ff7577f66bf|src-3c76417b04b0|src-45e29dbc0a0b|src-4f2938c732e7|src-935cfa064ac8|src-b65b6ec9f54a|src-d5163ef3d822,computed_from_canonical_winner_rows
parties.IN.LJP,assembly,8,IN-S04-AC-1976-68,BATHNAHA,bihar,2,8,2005,LLLLLLWW,src-1ff7577f66bf|src-3c76417b04b0|src-45e29dbc0a0b|src-4f2938c732e7|src-935cfa064ac8|src-b65b6ec9f54a|src-d5163ef3d822,computed_from_canonical_winner_rows
parties.IN.LJP,assembly,9,IN-S04-AC-1976-94,VARISNAGAR,bihar,2,8,2005,LLLLLLWW,src-1ff7577f66bf|src-3c76417b04b0|src-45e29dbc0a0b|src-4f2938c732e7|src-935cfa064ac8|src-b65b6ec9f54a|src-d5163ef3d822,computed_from_canonical_winner_rows
parties.IN.LJP,assembly,10,IN-S04-AC-2008-124,Lalganj,bihar,1,4,2015,LWLL,src-06e18fc9a280|src-a6ff45d1f5fb|src-cfea7c9e8ffd|src-e303c6d8e9fb,computed_from_canonical_winner_rows
parties.IN.LJP,parliament,1,IN-PC-2008-S04-16,Vaishali,bihar,2,4,2019,LWWL,src-85c74b162cce|src-8beec592f488|src-9be18d311190|src-bfb4e7fb9785,computed_from_canonical_winner_rows
parties.IN.LJP,parliament,2,IN-PC-2008-S04-21,Hajipur,bihar,2,4,2019,LWWL,src-85c74b162cce|src-8beec592f488|src-9be18d311190|src-bfb4e7fb9785,computed_from_canonical_winner_rows
parties.IN.LJP,parliament,3,IN-PC-2008-S04-23,Samastipur,bihar,2,4,2019,LWWL,src-85c74b162cce|src-8beec592f488|src-9be18d311190|src-bfb4e7fb9785,computed_from_canonical_winner_rows
parties.IN.LJP,parliament,4,IN-PC-2008-S04-25,Khagaria,bihar,2,4,2019,LWWL,src-85c74b162cce|src-8beec592f488|src-9be18d311190|src-bfb4e7fb9785,computed_from_canonical_winner_rows
parties.IN.LJP,parliament,5,IN-PC-2008-S04-40,Jamui,bihar,2,4,2019,LWWL,src-85c74b162cce|src-8beec592f488|src-9be18d311190|src-bfb4e7fb9785,computed_from_canonical_winner_rows
parties.IN.LJP,parliament,6,IN-PC-2008-S04-28,Munger,bihar,1,4,2014,LWLL,src-85c74b162cce|src-8beec592f488|src-9be18d311190|src-bfb4e7fb9785,computed_from_canonical_winner_rows
parties.IN.LJP,parliament,7,IN-PC-2008-S04-39,Nawada,bihar,1,4,2019,LLWL,src-85c74b162cce|src-8beec592f488|src-9be18d311190|src-bfb4e7fb9785,computed_from_canonical_winner_rows
parties.IN.LJPRV,assembly,1,IN-S04-AC-2008-207,Chenari,bihar,1,3,2025,LLW,src-06e18fc9a280|src-a6ff45d1f5fb|src-e303c6d8e9fb,computed_from_canonical_winner_rows
parties.IN.LJPRV,assembly,2,IN-S04-AC-2008-91,Bochaha,bihar,1,3,2025,LLW,src-a6ff45d1f5fb|src-cfea7c9e8ffd|src-e303c6d8e9fb,computed_from_canonical_winner_rows
parties.IN.LJPRV,assembly,3,IN-S04-AC-2008-107,Darauli,bihar,1,4,2025,LLLW,src-06e18fc9a280|src-a6ff45d1f5fb|src-cfea7c9e8ffd|src-e303c6d8e9fb,computed_from_canonical_winner_rows
parties.IN.LJPRV,assembly,4,IN-S04-AC-2008-11,Sugauli,bihar,1,4,2025,LLLW,src-06e18fc9a280|src-a6ff45d1f5fb|src-cfea7c9e8ffd|src-e303c6d8e9fb,computed_from_canonical_winner_rows
parties.IN.LJPRV,assembly,5,IN-S04-AC-2008-126,Mahua,bihar,1,4,2025,LLLW,src-06e18fc9a280|src-a6ff45d1f5fb|src-cfea7c9e8ffd|src-e303c6d8e9fb,computed_from_canonical_winner_rows
parties.IN.LJPRV,assembly,6,IN-S04-AC-2008-14,Govindganj,bihar,1,4,2025,LLLW,src-06e18fc9a280|src-a6ff45d1f5fb|src-cfea7c9e8ffd|src-e303c6d8e9fb,computed_from_canonical_winner_rows
parties.IN.LJPRV,assembly,7,IN-S04-AC-2008-147,Bakhri,bihar,1,4,2025,LLLW,src-06e18fc9a280|src-a6ff45d1f5fb|src-cfea7c9e8ffd|src-e303c6d8e9fb,computed_from_canonical_winner_rows
parties.IN.LJPRV,assembly,8,IN-S04-AC-2008-151,Parbatta,bihar,1,4,2025,LLLW,src-06e18fc9a280|src-a6ff45d1f5fb|src-cfea7c9e8ffd|src-e303c6d8e9fb,computed_from_canonical_winner_rows
parties.IN.LJPRV,assembly,9,IN-S04-AC-2008-158,Nathnagar,bihar,1,4,2025,LLLW,src-06e18fc9a280|src-a6ff45d1f5fb|src-cfea7c9e8ffd|src-e303c6d8e9fb,computed_from_canonical_winner_rows
parties.IN.LJPRV,assembly,10,IN-S04-AC-2008-180,Bakhtiarpur,bihar,1,4,2025,LLLW,src-06e18fc9a280|src-a6ff45d1f5fb|src-cfea7c9e8ffd|src-e303c6d8e9fb,computed_from_canonical_winner_rows
parties.IN.LJPRV,parliament,1,IN-PC-2008-S04-16,Vaishali,bihar,1,4,2024,LLLW,src-85c74b162cce|src-8beec592f488|src-9be18d311190|src-bfb4e7fb9785,computed_from_canonical_winner_rows
parties.IN.LJPRV,parliament,2,IN-PC-2008-S04-21,Hajipur,bihar,1,4,2024,LLLW,src-85c74b162cce|src-8beec592f488|src-9be18d311190|src-bfb4e7fb9785,computed_from_canonical_winner_rows
parties.IN.LJPRV,parliament,3,IN-PC-2008-S04-23,Samastipur,bihar,1,4,2024,LLLW,src-85c74b162cce|src-8beec592f488|src-9be18d311190|src-bfb4e7fb9785,computed_from_canonical_winner_rows
parties.IN.LJPRV,parliament,4,IN-PC-2008-S04-25,Khagaria,bihar,1,4,2024,LLLW,src-85c74b162cce|src-8beec592f488|src-9be18d311190|src-bfb4e7fb9785,computed_from_canonical_winner_rows
parties.IN.LJPRV,parliament,5,IN-PC-2008-S04-40,Jamui,bihar,1,4,2024,LLLW,src-85c74b162cce|src-8beec592f488|src-9be18d311190|src-bfb4e7fb9785,computed_from_canonical_winner_rows
parties.IN.LKD,assembly,1,IN-S07-AC-1976-69,BAWANI KHERA,haryana,2,4,1987,LWWL,src-1048ce25cf5f|src-dc1cef63c582|src-ed27abce4b67|src-ed5cdfa10c00,computed_from_canonical_winner_rows
parties.IN.LKD,assembly,2,IN-S07-AC-1976-63,BADHRA,haryana,2,5,1987,LWWLL,src-1048ce25cf5f|src-755a37da21a2|src-dc1cef63c582|src-ed27abce4b67|src-ed5cdfa10c00,computed_from_canonical_winner_rows
parties.IN.LKD,assembly,3,IN-S07-AC-1976-64,DADRI,haryana,2,5,1987,LWWLL,src-1048ce25cf5f|src-755a37da21a2|src-dc1cef63c582|src-ed27abce4b67|src-ed5cdfa10c00,computed_from_canonical_winner_rows
parties.IN.LKD,assembly,4,IN-S07-AC-1976-65,MUNDHAL KHURD,haryana,2,5,1987,LWWLL,src-1048ce25cf5f|src-755a37da21a2|src-dc1cef63c582|src-ed27abce4b67|src-ed5cdfa10c00,computed_from_canonical_winner_rows
parties.IN.LKD,assembly,5,IN-S07-AC-1976-11,INDRI,haryana,2,6,1987,LWWLLL,src-1048ce25cf5f|src-1d2f2cd20bea|src-755a37da21a2|src-dc1cef63c582|src-ed27abce4b67|src-ed5cdfa10c00,computed_from_canonical_winner_rows
parties.IN.LKD,assembly,6,IN-S07-AC-1976-27,PAI,haryana,2,6,1987,WWLLLL,src-1048ce25cf5f|src-1d2f2cd20bea|src-57ddd8c183e5|src-755a37da21a2|src-dc1cef63c582|src-ed27abce4b67,computed_from_canonical_winner_rows
parties.IN.LKD,assembly,7,IN-S07-AC-1976-39,GOHANA,haryana,2,6,1987,LWWLLL,src-1048ce25cf5f|src-57ddd8c183e5|src-755a37da21a2|src-dc1cef63c582|src-ed27abce4b67|src-ed5cdfa10c00,computed_from_canonical_winner_rows
parties.IN.LKD,assembly,8,IN-S07-AC-1976-43,ROHAT,haryana,2,6,1987,LWWLLL,src-1048ce25cf5f|src-57ddd8c183e5|src-755a37da21a2|src-dc1cef63c582|src-ed27abce4b67|src-ed5cdfa10c00,computed_from_canonical_winner_rows
parties.IN.LKD,assembly,9,IN-S07-AC-1976-44,KALAYAT,haryana,2,6,1987,LWWLLL,src-1048ce25cf5f|src-57ddd8c183e5|src-755a37da21a2|src-dc1cef63c582|src-ed27abce4b67|src-ed5cdfa10c00,computed_from_canonical_winner_rows
parties.IN.LKD,assembly,10,IN-S07-AC-1976-48,JIND,haryana,2,6,1987,LWWLLL,src-1048ce25cf5f|src-57ddd8c183e5|src-755a37da21a2|src-dc1cef63c582|src-ed27abce4b67|src-ed5cdfa10c00,computed_from_canonical_winner_rows
parties.IN.LKD_B,assembly,1,IN-S24-AC-1976-146,KATRA BAZAR,uttar-pradesh,1,10,1989,LLLLWLLLLL,src-183b4a86ce1d|src-5230abac31bb|src-7bfa105ca7d0|src-94d607058787|src-9ce4fd3d9d7f|src-a4526341e90d|src-acb75d0ef1ff|src-bdcfe935f24b|src-bf60101d230f|src-d72503dc3f96,computed_from_canonical_winner_rows
parties.IN.LKD_B,assembly,2,IN-S24-AC-1976-173,PHARENDA,uttar-pradesh,1,10,1989,LLLLWLLLLL,src-183b4a86ce1d|src-5230abac31bb|src-7bfa105ca7d0|src-94d607058787|src-9ce4fd3d9d7f|src-a4526341e90d|src-acb75d0ef1ff|src-bdcfe935f24b|src-bf60101d230f|src-d72503dc3f96,computed_from_canonical_winner_rows
parties.IN.LKSGM,assembly,1,IN-S13-AC-2008-7,,maharashtra,1,4,2009,WLLL,src-02161604057c|src-0c04cb845d7e|src-558e9e7bac87|src-5b2670ea594e,computed_from_canonical_winner_rows
parties.IN.LSWP,assembly,1,IN-S20-AC-2008-40,Kotputli,rajasthan,1,4,2008,WLLL,src-05c6e01fee51|src-484300621f4c|src-50c93d074c18|src-bdf8cace4996,computed_from_canonical_winner_rows
parties.IN.MADMK,assembly,1,IN-S22-AC-1976-193,ARANTANGI,tamil-nadu,1,9,2001,LLLLLLLWL,src-401ec179ced9|src-6215471dcc6d|src-6591ed259187|src-7b4f21307492|src-80f8486f3490|src-98ee4fb27493|src-be9e304342b6|src-edde438a4885|src-f4d9506c4aec,computed_from_canonical_winner_rows
parties.IN.MADMK,assembly,2,IN-S22-AC-1976-229,NAGERCOIL,tamil-nadu,1,9,2001,LLLLLLLWL,src-401ec179ced9|src-6215471dcc6d|src-6591ed259187|src-7b4f21307492|src-80f8486f3490|src-98ee4fb27493|src-be9e304342b6|src-edde438a4885|src-f4d9506c4aec,computed_from_canonical_winner_rows
parties.IN.MADMK,parliament,1,IN-PC-1976-S22-32,PUDUKKOTTAI,tamil-nadu,1,2,1999,WL,src-6e952de88bcd|src-84efcb6e2cc4,computed_from_canonical_winner_rows
parties.IN.MAG,assembly,1,IN-S05-AC-1976-22,MARCAIM,goa,4,5,2007,WLWWW,src-308d70821d95|src-5a55ef1114cd|src-7ea6a6c915d1|src-893fdee64357|src-fe07acd6d598,computed_from_canonical_winner_rows
parties.IN.MAG,assembly,2,IN-S05-AC-2008-23,Marcaim,goa,3,3,2022,WWW,src-02d2060701af|src-9e77d6a7b4ab|src-a6ac80b5dbb5,computed_from_canonical_winner_rows
parties.IN.MAG,assembly,3,IN-S05-AC-1976-21,PRIOL,goa,3,5,2007,WWLLW,src-308d70821d95|src-5a55ef1114cd|src-7ea6a6c915d1|src-893fdee64357|src-fe07acd6d598,computed_from_canonical_winner_rows
parties.IN.MAG,assembly,4,IN-S05-AC-1976-38,QUEPEM,goa,3,5,1999,WWWLL,src-308d70821d95|src-5a55ef1114cd|src-7ea6a6c915d1|src-893fdee64357|src-fe07acd6d598,computed_from_canonical_winner_rows
parties.IN.MAG,assembly,5,IN-S05-AC-1976-5,MAPUSA,goa,2,4,1994,WWLL,src-308d70821d95|src-7ea6a6c915d1|src-893fdee64357|src-fe07acd6d598,computed_from_canonical_winner_rows
parties.IN.MAG,assembly,6,IN-S05-AC-1976-1,MANDREM,goa,2,5,1999,WLWLL,src-308d70821d95|src-5a55ef1114cd|src-7ea6a6c915d1|src-893fdee64357|src-fe07acd6d598,computed_from_canonical_winner_rows
parties.IN.MAG,assembly,7,IN-S05-AC-1976-14,CUMBARJUA,goa,2,5,2002,WLLWL,src-308d70821d95|src-5a55ef1114cd|src-7ea6a6c915d1|src-893fdee64357|src-fe07acd6d598,computed_from_canonical_winner_rows
parties.IN.MAG,assembly,8,IN-S05-AC-1976-15,BICHOLIM,goa,2,5,1999,WLWLL,src-308d70821d95|src-5a55ef1114cd|src-7ea6a6c915d1|src-893fdee64357|src-fe07acd6d598,computed_from_canonical_winner_rows
parties.IN.MAG,assembly,9,IN-S05-AC-1976-16,MAEM,goa,2,5,1994,WWLLL,src-308d70821d95|src-5a55ef1114cd|src-7ea6a6c915d1|src-893fdee64357|src-fe07acd6d598,computed_from_canonical_winner_rows
parties.IN.MAG,assembly,10,IN-S05-AC-1976-17,PALE,goa,2,5,1994,WWLLL,src-308d70821d95|src-5a55ef1114cd|src-7ea6a6c915d1|src-893fdee64357|src-fe07acd6d598,computed_from_canonical_winner_rows
parties.IN.MAMAK,assembly,1,IN-S22-AC-2008-211,Ramanathapuram,tamil-nadu,1,4,2011,WLLL,src-3da941c21223|src-4c63b70dbcf5|src-56c66222c3c2|src-980ece2fb2f9,computed_from_canonical_winner_rows
parties.IN.MAMAK,assembly,2,IN-S22-AC-2008-48,Ambur,tamil-nadu,1,4,2011,WLLL,src-3da941c21223|src-4c63b70dbcf5|src-56c66222c3c2|src-980ece2fb2f9,computed_from_canonical_winner_rows
parties.IN.MDMK,assembly,1,IN-U07-AC-1976-26,TIRUNALLAR,puducherry,1,8,2006,LLLLLLLW,src-135c304564fd|src-276913fe2487|src-3da08e761d1a|src-557fb8688652|src-7e80e86be4a1|src-8800ca7de63c|src-f4e05ebbff66|src-fbbf5f3f0a1a,computed_from_canonical_winner_rows
parties.IN.MDMK,assembly,2,IN-S22-AC-1976-103,THONOAMUTHUR,tamil-nadu,1,9,2006,LLLLLLLLW,src-401ec179ced9|src-6215471dcc6d|src-6591ed259187|src-7b4f21307492|src-80f8486f3490|src-98ee4fb27493|src-be9e304342b6|src-edde438a4885|src-f4d9506c4aec,computed_from_canonical_winner_rows
parties.IN.MDMK,assembly,3,IN-S22-AC-1976-134,CUMBUM,tamil-nadu,1,9,2006,LLLLLLLLW,src-401ec179ced9|src-6215471dcc6d|src-6591ed259187|src-7b4f21307492|src-80f8486f3490|src-98ee4fb27493|src-be9e304342b6|src-edde438a4885|src-f4d9506c4aec,computed_from_canonical_winner_rows
parties.IN.MDMK,assembly,4,IN-S22-AC-1976-137,THIRUMANGLAM,tamil-nadu,1,9,2006,LLLLLLLLW,src-401ec179ced9|src-6215471dcc6d|src-6591ed259187|src-7b4f21307492|src-80f8486f3490|src-98ee4fb27493|src-be9e304342b6|src-edde438a4885|src-f4d9506c4aec,computed_from_canonical_winner_rows
parties.IN.MDMK,assembly,5,IN-S22-AC-1976-206,VIRUDHUNAGAR,tamil-nadu,1,9,2006,LLLLLLLLW,src-401ec179ced9|src-6215471dcc6d|src-6591ed259187|src-7b4f21307492|src-80f8486f3490|src-98ee4fb27493|src-be9e304342b6|src-edde438a4885|src-f4d9506c4aec,computed_from_canonical_winner_rows
parties.IN.MDMK,assembly,6,IN-S22-AC-1976-207,SIVAKASI,tamil-nadu,1,9,2006,LLLLLLLLW,src-401ec179ced9|src-6215471dcc6d|src-6591ed259187|src-7b4f21307492|src-80f8486f3490|src-98ee4fb27493|src-be9e304342b6|src-edde438a4885|src-f4d9506c4aec,computed_from_canonical_winner_rows
parties.IN.MDMK,assembly,7,IN-S22-AC-1976-214,VASUDEVANALLUR,tamil-nadu,1,9,2006,LLLLLLLLW,src-401ec179ced9|src-6215471dcc6d|src-6591ed259187|src-7b4f21307492|src-80f8486f3490|src-98ee4fb27493|src-be9e304342b6|src-edde438a4885|src-f4d9506c4aec,computed_from_canonical_winner_rows
parties.IN.MDMK,parliament,1,IN-PC-1976-S22-21,POLLACHI,tamil-nadu,2,2,2004,WW,src-6e952de88bcd|src-84efcb6e2cc4,computed_from_canonical_winner_rows
parties.IN.MDMK,parliament,2,IN-PC-1976-S22-35,SIVAKASI,tamil-nadu,2,2,2004,WW,src-6e952de88bcd|src-84efcb6e2cc4,computed_from_canonical_winner_rows
parties.IN.MDMK,parliament,3,IN-PC-1976-S22-10,TINDIVANAM,tamil-nadu,1,2,1999,WL,src-6e952de88bcd|src-84efcb6e2cc4,computed_from_canonical_winner_rows
parties.IN.MDMK,parliament,4,IN-PC-1976-S22-17,TIRUCHENGODE,tamil-nadu,1,2,1999,WL,src-6e952de88bcd|src-84efcb6e2cc4,computed_from_canonical_winner_rows
parties.IN.MDMK,parliament,5,IN-PC-1976-S22-27,TIRUCHIRAPPALLI,tamil-nadu,1,2,2004,LW,src-6e952de88bcd|src-84efcb6e2cc4,computed_from_canonical_winner_rows
parties.IN.MDMK,parliament,6,IN-PC-1976-S22-9,VANDAVASI,tamil-nadu,1,2,2004,LW,src-6e952de88bcd|src-84efcb6e2cc4,computed_from_canonical_winner_rows
parties.IN.MDMK,parliament,7,IN-PC-2008-S22-17,Erode,tamil-nadu,1,4,2009,WLLL,src-85c74b162cce|src-8beec592f488|src-9be18d311190|src-bfb4e7fb9785,computed_from_canonical_winner_rows
parties.IN.MDMK,parliament,8,IN-PC-2008-S22-24,Tiruchirappalli,tamil-nadu,1,4,2024,LLLW,src-85c74b162cce|src-8beec592f488|src-9be18d311190|src-bfb4e7fb9785,computed_from_canonical_winner_rows
parties.IN.MNF,assembly,1,IN-S16-AC-1976-15,CHAMPHAI,mizoram,4,5,2003,LWWWW,src-22807955e180|src-382c810a61ba|src-4e9b0b454302|src-70f27d85923d|src-b70c80893817,computed_from_canonical_winner_rows
parties.IN.MNF,assembly,2,IN-S16-AC-1976-29,SATEEK,mizoram,4,5,2003,LWWWW,src-22807955e180|src-382c810a61ba|src-4e9b0b454302|src-70f27d85923d|src-b70c80893817,computed_from_canonical_winner_rows
parties.IN.MNF,assembly,3,IN-S16-AC-1976-39,AIZAWL SOUTH - I,mizoram,4,5,2003,LWWWW,src-22807955e180|src-382c810a61ba|src-4e9b0b454302|src-70f27d85923d|src-b70c80893817,computed_from_canonical_winner_rows
parties.IN.MNF,assembly,4,IN-S16-AC-1976-40,AIZAWL SOUTH - II,mizoram,4,5,2003,LWWWW,src-22807955e180|src-382c810a61ba|src-4e9b0b454302|src-70f27d85923d|src-b70c80893817,computed_from_canonical_winner_rows
parties.IN.MNF,assembly,5,IN-S16-AC-1976-9,LUNGLEI NORTH,mizoram,4,6,2003,LLWWWW,src-22807955e180|src-382c810a61ba|src-4e9b0b454302|src-70f27d85923d|src-b70c80893817|src-b8722c986b71,computed_from_canonical_winner_rows
parties.IN.MNF,assembly,6,IN-S16-AC-1976-37,AIZAWL WEST I,mizoram,3,4,2003,LWWW,src-22807955e180|src-4e9b0b454302|src-70f27d85923d|src-b70c80893817,computed_from_canonical_winner_rows
parties.IN.MNF,assembly,7,IN-S16-AC-2008-25,East tuipui,mizoram,3,4,2023,WLWW,src-168b3cb9cc0e|src-3dd853e292b2|src-4c77ab7c8b18|src-4f63186fa7cf,computed_from_canonical_winner_rows
parties.IN.MNF,assembly,8,IN-S16-AC-1976-14,KHAWBUNG,mizoram,3,5,2003,LWLWW,src-22807955e180|src-382c810a61ba|src-4e9b0b454302|src-70f27d85923d|src-b70c80893817,computed_from_canonical_winner_rows
parties.IN.MNF,assembly,9,IN-S16-AC-1976-36,AIZAWL EAST-II,mizoram,3,5,2003,LLWWW,src-22807955e180|src-382c810a61ba|src-4e9b0b454302|src-70f27d85923d|src-b70c80893817,computed_from_canonical_winner_rows
parties.IN.MNF,assembly,10,IN-S16-AC-1976-38,AIZAWL WEST-II,mizoram,3,5,2003,LWLWW,src-22807955e180|src-382c810a61ba|src-4e9b0b454302|src-70f27d85923d|src-b70c80893817,computed_from_canonical_winner_rows
parties.IN.MNF,parliament,1,IN-PC-1976-S16-1,MIZORAM,mizoram,1,2,2004,LW,src-6e952de88bcd|src-84efcb6e2cc4,computed_from_canonical_winner_rows
parties.IN.MNF,parliament,2,IN-PC-2008-S16-1,Mizoram,mizoram,1,4,2019,LLWL,src-85c74b162cce|src-8beec592f488|src-9be18d311190|src-bfb4e7fb9785,computed_from_canonical_winner_rows
parties.IN.MNS,assembly,1,IN-S13-AC-2008-144,Kalyan Rural,maharashtra,2,4,2019,WLWL,src-02161604057c|src-0c04cb845d7e|src-558e9e7bac87|src-5b2670ea594e,computed_from_canonical_winner_rows
parties.IN.MNS,assembly,2,IN-S13-AC-2008-105,Kannad,maharashtra,1,4,2009,WLLL,src-02161604057c|src-0c04cb845d7e|src-558e9e7bac87|src-5b2670ea594e,computed_from_canonical_winner_rows
parties.IN.MNS,assembly,3,IN-S13-AC-2008-123,Nashik East,maharashtra,1,4,2009,WLLL,src-02161604057c|src-0c04cb845d7e|src-558e9e7bac87|src-5b2670ea594e,computed_from_canonical_winner_rows
