entity_id,state,election_year,constituency_name,electors,votes_polled,turnout_pct,winner_candidate,winner_party_id,winner_votes,winner_share_pct,runnerup_candidate,runnerup_party_id,runnerup_votes,margin_votes,margin_pct,source_id
IN-AC-2008-punjab-193,punjab,2017,AMLOH,135525,113454,83.71,RANDEEP SINGH,,39669,34.96,GURPREET SINGH RAJU KHANNA,,35723,3946,3.47,src-1b7bc1c9d39a
IN-AC-2008-punjab-194,punjab,2017,BASSI PATHANA,142920,113881,79.68,GURPREET SINGH,,47319,41.55,SANTOKH SINGH,,37273,10046,8.82,src-1b7bc1c9d39a
IN-AC-2008-punjab-195,punjab,2017,FATEHGARH SAHIB,149715,124777,83.34,KULJIT SINGH NAGRA,,58205,46.65,DIDAR SINGH BHATTI,,34338,23867,19.13,src-1b7bc1c9d39a
IN-AC-2008-punjab-196,punjab,2017,KHANNA,160323,126582,78.95,GURKIRAT SINGH KOTLI,,55690,44,ANIL DUTT PHALLY,,35099,20591,16.27,src-1b7bc1c9d39a
IN-AC-2008-punjab-197,punjab,2017,PAYAL,159662,131446,82.33,LAKHVIR SINGH LAKHA,,57776,43.95,GURPREET SINGH LAPRAN,,36280,21496,16.35,src-1b7bc1c9d39a
IN-AC-2008-punjab-198,punjab,2017,RAIKOT,150418,117862,78.36,JAGTAR SINGH JAGGA HISSOWAL,,48245,40.93,AMAR SINGH,,37631,10614,9,src-1b7bc1c9d39a
IN-AC-2008-punjab-199,punjab,2017,SAHNEWAL,219853,167482,76.18,SHARANJIT SINGH DHILLON,,63184,37.73,SATWINDER KAUR BITTI,,58633,4551,2.72,src-1b7bc1c9d39a
IN-AC-2008-punjab-200,punjab,2017,SAMRALA,167423,134986,80.63,AMRIK SINGH DHILLON,,51930,38.47,SARBANS SINGH MANKI,,40925,11005,8.15,src-1b7bc1c9d39a
IN-AC-2008-punjab-201,punjab,2017,ABOHAR,159670,125129,78.37,ARUN NARANG,,55091,44.03,SUNIL JAKHAR,,51812,3279,2.62,src-1b7bc1c9d39a
IN-AC-2008-punjab-202,punjab,2017,BALLUANA,171087,142736,83.43,NATHU RAM,,65607,45.96,PARKASH SINGH BHATTI,,50158,15449,10.82,src-1b7bc1c9d39a
IN-AC-2008-punjab-203,punjab,2017,FAZILKA,164322,143073,87.07,DAVINDER SINGH GHUBAYA,,39276,27.45,SURJIT KUMAR JYANI,,39011,265,0.18,src-1b7bc1c9d39a
IN-AC-2008-punjab-204,punjab,2017,FIROZPUR CITY,178050,125450,70.46,PARMINDER SINGH PINKI,,67559,53.85,SUKHPAL SINGH,,37972,29587,23.58,src-1b7bc1c9d39a
