external_key,external_short,external_full,proposed_party_id,current_party_id,action,n_oracles_present,n_oracles_agreeing,oracles_agreeing,oracles_disagreeing,verdict,curator_note,curator_source_id
24995,SBSPSP,Subhashwadi Bhartiya Samajwadi Party (Subhas Party),parties.IN.SBSPSP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
17991,SB P,Expanded Party name not released by the ECI,parties.IN.SB_P,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
7947,SCL,SIKKIM SCHEDULED CASTES LEAGUE,parties.IN.SCL,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
12546,SCP,Sr. Citizens National Party of India,parties.IN.SCP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
7924,SCR,SIKKIM CONGRESS (R),parties.IN.SCR,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
7738,SD,Shakti Dal,parties.IN.SD,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
24371,SDC,Secular Democratic Congress,parties.IN.SDC,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
7925,SDF,Sikkim Democratic Front,parties.IN.SDF,parties.IN.SDF,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
7670,SDKP,Sanyukt Dastkar Party,parties.IN.SDKP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
12552,SDP,Socialistic Democratic Party,parties.IN.SDP,parties.IN.SDP,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
7736,SDLPI,Secular Democratic Labour Party of India,parties.IN.SDPI,parties.IN.SDPI,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
12553,SDP(MP),Sarvadharam Party (Madhya Pradesh),parties.IN.SDP_MP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
24439,SDSP,Samdarshi Samaj Party,parties.IN.SDSP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
7293,SDU,Sabka Dal United,parties.IN.SDU,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
7322,SEP,Samajik Ekta Party,parties.IN.SEP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
24555,SERSNMH,Swarajya Sena (Maharashtra),parties.IN.SERSNMH,parties.IN.SERSNMH,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
24440,SFP,Saaf Party,parties.IN.SFP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
7733,SGF,Save Goa Front,parties.IN.SGF,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
12556,SGPP,Sikkim Gorkha Prajatantric Party,parties.IN.SGPP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
24358,SGUP,Samagra Utthan Party,parties.IN.SGUP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
14917,SHD,SHOSHIT DAL Bihar,parties.IN.SHD,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
24457,SHF,Shane Hind Fourm,parties.IN.SHF,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
7916,SHP,Shramajeevi Party,parties.IN.SHP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
24551,SHPP,Sarva Hit Party,parties.IN.SHPP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
7921,ShRP,Shreshthatam Rashtra Party,parties.IN.SHRP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
18669,ABSR,AKHIL BHARATIYA SHIVSENA - RASHTRAWADI,parties.IN.SHS,parties.IN.SHS,conflict,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,abbreviation/slug collision: TCPD party shares a short with a different canonical party. Curator: mint TCPD as a new id (e.g. parties.IN.<UPPER_FULL_PREFIX>) and add the upstream short to canonical's aliases only if both parties genuinely share the publisher's preferred short.,src-4040a970f10c
17057,SHSAD,Sarb Hind Shiromani Akali Dal,parties.IN.SHSAD,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
16566,shsap,Shoshit Sandesh Party,parties.IN.SHSAP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
7871,SHS(R),Shivsena (Rastravadi),parties.IN.SHS_R,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
24552,SHtP,Sarvajan Hitay Party,parties.IN.SHTP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
16577,SJD,Socialist Janata (Democratic),parties.IN.SJD,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
7361,SJDD,Samajwadi Janata Dal Democratic,parties.IN.SJDD,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
7933,SJEP,Sikkim Jan-Ekta Party,parties.IN.SJEP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
12651,SJJP,Sarv Jati Janata Parishad,parties.IN.SJJP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
7704,SJKP,SARVAJANIK KRANTI PARTY,parties.IN.SJKP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
15138,SJP,SIKKIM JANATA PARISHAD,parties.IN.SJP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
7690,SJPA,Sarva Janata Party,parties.IN.SJPA,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
24993,SJPB,Sarv Jan Party (Bharat),parties.IN.SJPB,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
24468,SJPI,Social Justice Party of India,parties.IN.SJPI,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
24384,SJPT,Shri Janta Party,parties.IN.SJPT,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
7375,SJP(M),Samajwadi Janata Party (Maharashtra),parties.IN.SJP_M,parties.IN.SJP_M,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
7408,SJP(R),Samajwadi Janata Party (Rashitriya),parties.IN.SJP_R,parties.IN.SJP_R,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
7360,SJSM,SAMAJWADI JAN SHAKATI MORCHA,parties.IN.SJSM,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
24548,SJSMP,Sajag Samaj Party,parties.IN.SJSMP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
7686,sjsp,Sarva Jan Smaj Party (Nand Kishore Chawla),parties.IN.SJSP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
7323,SJTP,Samajik Jantantrik Party,parties.IN.SJTP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
7664,SJVP,Sanjhi Virasat Party,parties.IN.SJVP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
7923,SK,Shubha Karnataka,parties.IN.SK,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
12681,SKD,Sampooran Kranti Das,parties.IN.SKD,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
16544,SKLP,Sarvajan Kalyan Loktantrik Party,parties.IN.SKLP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
16569,SKM,Sikkim Krantikari Morcha,parties.IN.SKM,parties.IN.SKM,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
7713,SKP,Sarvodaya Karnataka Paksha,parties.IN.SKP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
17266,SKPP,Sikkim Republican Party,parties.IN.SKPP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
12684,SL,SOCIALIST LABOUR,parties.IN.SL,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
7768,SLDP,Shiromani Lok Dal Party,parties.IN.SLDP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
12688,SLL,Socialist Labour League,parties.IN.SLL,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
12690,SLP,Sanjukta Loka Parishad,parties.IN.SLP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
7721,SM,Sarwajan Mahasabha,parties.IN.SM,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
24382,SMARTIP,Smart Indians Party,parties.IN.SMARTIP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
7957,SMBHP,Smast Bhartiya Party,parties.IN.SMBHP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
7331,SMD,SAMAJWADI DAL,parties.IN.SMD,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
7333,SMFB,Samajwadi Forward Bloc,parties.IN.SMFB,parties.IN.SMFB,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
7610,SMK,Samuga Makkal Katchi,parties.IN.SMK,parties.IN.SMK,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
8536,SML,WEST BENGAL STATE MUSLIM LEAGUE,parties.IN.SML,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
8139,SMM,Soshan Mukti Morcha,parties.IN.SMM,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
12700,SMP,Samdarshi Party,parties.IN.SMP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
12708,SMSP,Samata Samaj Party,parties.IN.SMSP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
7325,SNP,Samajik Nyaya Party,parties.IN.SNP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
8177,SNS,Swarajya Nirman Sena,parties.IN.SNS,parties.IN.SNS,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
12721,SOC,Socialist,parties.IN.SOC,parties.IN.SOC,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
8010,SOJP,Socialist Janata Party,parties.IN.SOJP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
12686,SLI,Socialist League of India,parties.IN.SOLI,parties.IN.SOLI,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
8013,SOP,Socialist Party,parties.IN.SOP,parties.IN.SOP,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
8051,SOP(L),Socialist Party (Lohia),parties.IN.SOP_L,parties.IN.SOP_L,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
8059,SOP(RP),Socialist Party (Ramakant Pandey),parties.IN.SOP_P,parties.IN.SOP_P,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
24326,,South India Forward Bloc,parties.IN.SOUTH_INDIA_FORWARD_BLOC,parties.IN.SOUTH_INDIA_FORWARD_BLOC,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
8134,SOWP,Socialist Workers Party,parties.IN.SOWP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
12731,SVP,Sarvodaya Party,parties.IN.SP,parties.IN.SP,conflict,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,abbreviation/slug collision: TCPD party shares a short with a different canonical party. Curator: mint TCPD as a new id (e.g. parties.IN.<UPPER_FULL_PREFIX>) and add the upstream short to canonical's aliases only if both parties genuinely share the publisher's preferred short.,src-4040a970f10c
18322,SPAKP,Sapaks Party,parties.IN.SPAKP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
7936,SPC,SIKKIM PRAJATANTRA CONGRESS,parties.IN.SPC,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
7676,SPCP,Sardar Patel Congress Party,parties.IN.SPCP,parties.IN.SPCP,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
12819,SPI,Secular Party of India,parties.IN.SPI,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
8176,SPL,Swaraj Party (Loktantrik),parties.IN.SPL,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
16962,SPP,Samyak Parivartan Party,parties.IN.SPP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
24554,SPRP,Sarvodaya Prabhat Party,parties.IN.SPRP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
7309,SPS,Samaikyandhra Parirakshana Samithi,parties.IN.SPS,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
12825,SPSP,Sirpanch Samaj Party,parties.IN.SPSP,parties.IN.SPSP,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
12826,SPVD,Sampurna Vikas Dal,parties.IN.SPVD,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
8175,SPYSCB,Swaraj Party -Yes(Subhash chandra Bosh),parties.IN.SPYSCB,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
8030,SP(I),Socialist Party (India),parties.IN.SP_I,parties.IN.SP_I,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
17993,SP(RP),Expanded Party name not released by the ECI,parties.IN.SP_RP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
18140,SRMP,Sikkim Rajya Manch Party,parties.IN.SRMP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
12827,SRP,SADHARAM RAJYA PARISHAD,parties.IN.SRP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
24897,SRPP,Sikkim Republican Party,parties.IN.SRPP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
24898,SRS,Samaikya Rashtra Samithi,parties.IN.SRS,parties.IN.SRS,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
24994,SRSMJNP,Sarva Samaj Janata Party,parties.IN.SRSMJNP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
7718,SRVSD,Sarvshakti Dal,parties.IN.SRVSD,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
7700,SRVSP,Sarvahara Samaj Party,parties.IN.SRVSP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
7671,SSAD,Sanyukt Samajwadi Dal,parties.IN.SSAD,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
7611,SSB,SAMUKT SOCIALIST PARTY (BHARAT),parties.IN.SSB,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
12831,SSBD,Shakti Sena (Bharat Desh),parties.IN.SSBD,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
24547,SSBDP,Sabse Badi Party,parties.IN.SSBDP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
7607,SSCP,Samta Samjwadi Congress Party,parties.IN.SSCP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
12832,SSD,SHOSHIT SAMAJ DAL (AKHIL BAHARATIYA),parties.IN.SSD,parties.IN.SSD,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
7593,SSGP,Samata Sangharsh Party,parties.IN.SSGP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
7642,SSJP,Sanatan Samaj Party,parties.IN.SSJP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
16543,SSKP,Sarva Samaj Kalyan Party,parties.IN.SSKP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
12557,SHSP,Shoshit Samaj Party,parties.IN.SSP,parties.IN.SSP,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
7703,SSPD,SARVAJAN SAMAJ PARTY (D),parties.IN.SSPD,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
7644,ssrd,Sanatan Sanskriti Raksha Dal,parties.IN.SSRD,parties.IN.SSRD,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
8170,SSSP,Swachh Swasth Swawlambijan Party,parties.IN.SSSP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
7696,SSVP,Sarva Samaj Vikas Party,parties.IN.SSVP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
8197,STBP,Swatantra Bharat Paksha,parties.IN.STBP,parties.IN.STBP,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
8160,STBSP,Svatantra Bharat Satyagrah Party,parties.IN.STBSP,parties.IN.STBSP,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
7326,STPI,Samajtantric Party of India,parties.IN.STPI,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
7308,STR,Samaikya Telegu Rajyam,parties.IN.STR,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
7602,STS,Sampurna Telangana Praja Samithi,parties.IN.STS,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
8141,SUC,SUC,parties.IN.SUC,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
8082,SUC,SOCIALIST UNITY CENTRE,parties.IN.SUCI,parties.IN.SUCI,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
8156,SuNP,Super Nation Party,parties.IN.SUNP,parties.IN.SUNP,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
8158,SUP,Surajya Party,parties.IN.SUP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
8159,SURSAP,Suraksha Samaj Party,parties.IN.SURSAP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
8153,SUSP,Sunder Samaj Party,parties.IN.SUSP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
17267,SUTF,Sikkim United Front,parties.IN.SUTF,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
7329,SVC,SAMAJVADE CONGRESS,parties.IN.SVC,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
24553,svjn,Sarvjan Lok Shakti Party,parties.IN.SVJN,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
24398,SVJSP,Sarvjan Sewa Party,parties.IN.SVJSP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
7297,SVKP,Sadan Vikas Party,parties.IN.SVKP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
12902,SVP,SCIENTIFIC VEDIC REVOLUTIONARY PARTY,parties.IN.SVP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
7682,SVPP,Sardar Vallabhbhai Patel Party,parties.IN.SVPP,parties.IN.SVPP,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
12904,SVRP,Shivrajya Party,parties.IN.SVRP,parties.IN.SVRP,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
12906,SVSP,Savarn Samaj Party,parties.IN.SVSP,parties.IN.SVSP,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
12923,SWA,Swatantara Party,parties.IN.SWA,parties.IN.SWA,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
18091,SwaBP,Swarna Bharat Party,parties.IN.SWABP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
8202,SWAJANPA,Swatantra Jantaraj Party,parties.IN.SWAJANPA,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
8163,SWAP,Swabhiman Party,parties.IN.SWAP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
8172,SWARAJ,Swaraj India,parties.IN.SWARAJ,parties.IN.SWARAJ,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
12952,SWD,Swaraj Dal,parties.IN.SWD,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
12954,SWJP,Samajwadi Jan Parishad,parties.IN.SWJP,parties.IN.SWJP,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
12961,SWP,Swabhimani Paksha,parties.IN.SWP,parties.IN.SWP,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
12962,SWPI,Swarajya Party Of India,parties.IN.SWPI,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
8181,SwrJP,Swarashtra Jan Party,parties.IN.SWRJP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
8240,SWRP,Swatantra Rashtravadi Party,parties.IN.SWRP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
16610,SWSP,Swatantra Samaj Party,parties.IN.SWSP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
12963,SYP,Satyayug Party,parties.IN.SYP,parties.IN.SYP,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
16608,S(J),Swaraj (J),parties.IN.S_J,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
24317,,Tamilaga Makkal Thannurimai Katchi,parties.IN.TAMILAGA_MAKKAL_THANNURIMAI_KATCHI,parties.IN.TAMILAGA_MAKKAL_THANNURIMAI_KATCHI,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
24330,,Tamilnadu Mahatma Gandhi Makkal Katchi,parties.IN.TAMILNADU_MAHATMA_GANDHI_MAKKAL_KATCHI,parties.IN.TAMILNADU_MAHATMA_GANDHI_MAKKAL_KATCHI,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
24296,,Tamilnadu Makkal Nalvazhvu Periyakkam,parties.IN.TAMILNADU_MAKKAL_NALVAZHVU_PERIYAKKAM,parties.IN.TAMILNADU_MAKKAL_NALVAZHVU_PERIYAKKAM,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
24405,TNLK,Tamil Nadu Ilangyar Katchi,parties.IN.TAMIL_NADU_ILANGYAR_KATCHI,parties.IN.TAMIL_NADU_ILANGYAR_KATCHI,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
24416,TTNP,Tamil Telugu National Party,parties.IN.TAMIL_TELUGU_NATIONAL_PARTY,parties.IN.TAMIL_TELUGU_NATIONAL_PARTY,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
24407,MMKA,Tamizhaga Murpokku Makkal Katchi,parties.IN.TAMIZHAGA_MURPOKKU_MAKKAL_KATCHI,parties.IN.TAMIZHAGA_MURPOKKU_MAKKAL_KATCHI,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
8264,tavk,Tamizhaga Vaazhvurimai Katchi,parties.IN.TAVK,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
8310,TB,Thamilar Bhoomi,parties.IN.TB,parties.IN.TB,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
8345,TCD,TRIPURA STATE CONGRESS FOR DEMOCRACY,parties.IN.TCD,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
8269,TCP,Telangana Congress Party,parties.IN.TCP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
8258,TDI,TAMILAR DESIYA IYYAKKAM,parties.IN.TDI,parties.IN.TDI,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
12964,TDK,Tamil Desiyak Katchi,parties.IN.TDK,parties.IN.TDK,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
8300,TDP,Telugu Desam,parties.IN.TDP,parties.IN.TDP,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
14938,TEC,TELANGANA CONGRESS,parties.IN.TEC,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
8267,TECPI,Telangana Communist Party of India,parties.IN.TECPI,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
8291,TELYS,Telangana Yuva Shakti,parties.IN.TELYS,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
8283,TGPJP,Telangana Prajala Party,parties.IN.TGPJP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
12974,TGPP,Telangana Praja Party,parties.IN.TGPP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
24303,,Thamizhaga Munnetra Congress,parties.IN.THAMIZHAGA_MUNNETRA_CONGRESS,parties.IN.THAMIZHAGA_MUNNETRA_CONGRESS,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
8582,THMM,Tharasu Makkal Mandram,parties.IN.THMM,parties.IN.THMM,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
8330,ThP,Thozhilalar Party,parties.IN.THP,parties.IN.THP,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
12976,THPI,The Humanist Party of India,parties.IN.THPI,parties.IN.THPI,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
8320,TIPI,The Imperial Party of India,parties.IN.TIPI,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
24557,TPSTP,Tipu Sultan Party,parties.IN.TIPU_SULTAN_PARTY,parties.IN.TIPU_SULTAN_PARTY,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
8272,TJS,Telangana Jana Samithi,parties.IN.TJS,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
8266,TKD,Tarai Kranti Dal,parties.IN.TKD,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
8273,TKRRP,Telangana Karmika Raithu Rajyam Party,parties.IN.TKRRP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
8274,TLBP,Telangana Labour Party,parties.IN.TLBP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
8292,TLCP,Telugu Congress Party,parties.IN.TLCP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
8271,TLIP,Telangana Inti Party,parties.IN.TLIP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
12984,TLJ,TAMILAGA JANATA,parties.IN.TLJ,parties.IN.TLJ,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
13000,TLK,Tamilar Kazhagam,parties.IN.TLK,parties.IN.TLK,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
8275,TLP,Telangana Loksatta Party,parties.IN.TLP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
8332,TLSP,Tipraland State Party,parties.IN.TLSP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
8247,TMC(M),Tamil Maanila Congress  (Moopanar),parties.IN.TMC_M,parties.IN.TMC_M,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
8261,TMK,Tamilar Makkal Katchi,parties.IN.TMK,parties.IN.TMK,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
12990,TMM,THARASU MAKKAL MANDARAM,parties.IN.TMM,parties.IN.TMM,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
8255,TMMK,Tamilaga Makkal Munnetra Kazhagam,parties.IN.TMMK,parties.IN.TMMK,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
8276,TMOR,Telangana Minorities OBC Rajyam,parties.IN.TMOR,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
8254,TMUL,TAMIL NADU STATE INDIAN UNION MUSLIM LEAGUE,parties.IN.TMUL,parties.IN.TMUL,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
8248,TNC,TAMIL NADU CONGRESS (K),parties.IN.TNC,parties.IN.TNC,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
12994,TNGP,Trinamool Gana Parishad,parties.IN.TNGP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
12995,TNHVYK,Expanded Party name not released by the ECI,parties.IN.TNHVYK,parties.IN.TNHVYK,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
8251,TNJC,Tamil Nadu Jananayaka Congress,parties.IN.TNJC,parties.IN.TNJC,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
8584,TNKMI,XXX,parties.IN.TNKMI,parties.IN.TNKMI,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
8252,TNMC,Tamil Nadu Makkal Congress,parties.IN.TNMC,parties.IN.TNMC,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
12996,TNP,TAMIL NATIONAL PARTY,parties.IN.TNP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
8253,TNPP,Tamil Nadu People's Party,parties.IN.TNPP,parties.IN.TNPP,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
12997,TNPWP,Tamil Nadu Peasants & Workers Party,parties.IN.TNPWP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
